inputName,size,a[size][size],b[size][size]
values_64,10,"[[1407742502.159, -1101598675.214, 1896891481.868, 332825246.754, -1367499937.256, -279227932.668, -809130826.117, -875473582.092, 1682088999.949, 251205433.536],[-1091456094.272, 1457557119.982, -1618797654.218, -71482446.272, -926542636.447, -1543412494.621, -211892108.128, 1669666403.564, 2140305685.246, 388218988.659],[1404345377.998, 83504145.556, -22782954.479, 1558249118.018, 2043685163.932, 975200953.515, 1985421577.078, -1923826740.002, 1421116415.742, 620923955.732],[-1755238698.951, -365921056.891, 626827591.813, -787708039.591, -1528121238.276, -1891488124.506, -1501000395.563, -1155556718.988, 1523746359.056, -1366017525.305],[-947162581.24, -1615129624.354, 1458687272.89, -1230850293.965, -790697007.209, 335823868.356, 1411589604.069, -1245457074.042, 281527410.948, 1100347905.592],[-785518525.55, 1789507822.665, -909169792.228, 1468930188.276, 5460816.507, -1059251482.151, 887660159.562, 1870968467.53, 78238756.045, -1408562331.342],[477949660.517, 293434539.169, 655903724.642, -199250997.64, -1678917043.499, 1688311440.023, -1424328618.84, 2146848218.845, -1493474329.526, 678885304.461],[-1890630751.603, -64356364.277, 1207113696.034, 954113635.071, 574814089.152, -1820902459.404, -917335754.362, 176729733.139, 2139702111.326, -1318293291.157],[576074450.729, -1058869742.194, 1819666222.575, 1755436277.89, 1239307776.151, -698280230.598, 696935492.97, -1689132461.008, 1056896012.044, 938797000.461],[1549985368.972, 1120339422.117, -2010079120.676, -1106626831.623, -971335814.559, 317372210.415, -79943290.026, 2010555070.885, -871150308.835, 557150364.893]]","[[209331760.564, 425535288.031, 2036499226.195, -409150955.081, 1622272747.729, 1903930752.798, -1522434265.372, 309046933.111, 147503342.013, 1274883383.39],[-713555944.212, 1865683290.877, 1181276633.767, 1492741160.974, 1758748220.269, -820197904.489, 882851026.559, 1216068713.04, 1623263466.734, 1215650332.552],[567380927.962, 1603371253.745, 728749297.223, 1850187752.642, -229971280.02, -496521250.31, 2099570529.445, 4532036.254, -1513655615.1, 683490997.797],[2068220053.337, -1440297132.093, 1319923492.71, 2088324637.947, 30526012.947, -555168748.775, 1776831098.471, -2035659022.001, 914457989.802, 629772918.013],[54096294.596, -1125227132.107, 769918956.098, 780300838.965, 1142659566.146, -1246657280.216, -769813747.089, 753983247.842, -1555766771.614, -1213455640.85],[-1855762027.672, -674413345.821, -1135333062.123, -1466401557.118, -1676320453.739, 598332162.033, -1115706460.042, 1719952732.775, 1657792993.864, -463503766.525],[1712897060.711, -1799233722.508, -1215952904.297, 762688811.793, -1934942219.51, 310994851.776, -1808860818.313, -1643733253.466, -1493634105.227, 1501018389.678],[823105198.285, -1632285662.16, -325244556.496, 431229481.759, -1554977749.219, 1538821768.543, -1591261491.859, 2097351149.888, 99408072.279, 158241479.477],[-1964626386.704, 1924349289.515, -370818045.121, -2101056880.089, 1881387678.443, -552887027.127, -1613738150.368, 1860944594.002, 1924653762.171, -2090965179.265],[-977115616.8, 1492384040.486, -2050250089.941, -52012423.057, 2029131655.094, -1397289361.412, -837317276.335, -1498851730.042, -1920037796.556, -1015125024.638]]"
values_83,3,"[[1750156809.61, -1987829006.815, -880874777.495],[-845788529.338, 1922144327.001, 1027370031.305],[1486569966.574, -1604393517.261, 1039646116.839]]","[[613507846.659, -1160478381.948, 248638648.671],[-623232500.8, -749424437.334, -300180673.027],[-1941124824.551, 1114582697.565, 918969324.004]]"
values_94,5,"[[-586307214.597, 177899699.176, -1894140502.17, -2040748113.955, 1288278113.319],[-1515333437.233, 1036581190.495, 752415274.0, -1073022731.856, 1153901006.785],[1795280339.634, 1127858399.982, -715391470.439, 830008689.81, -1758784307.977],[1851213628.383, -1177491964.657, 50637280.686, -1759333244.738, -1818635603.028],[-406511257.009, -785264121.73, -2112453522.067, 537473368.455, -600725918.078]]","[[648919152.765, 615987544.614, -341953731.249, 245296055.41, 1162587141.066],[-902360946.062, 777553043.269, -1022809410.09, -1555771559.864, 251495684.263],[-118021753.171, 158355764.419, -822927714.269, -268194078.309, -800518842.934],[-1315902271.877, -1056021797.474, -1832826116.512, -1242504623.559, -1727362257.441],[-900373577.292, 1541727342.856, 656359327.231, -132998077.92, -1643298855.001]]"
values_0,6,"[[-1470538874.982, 789099247.131, 836698045.498, 1831175217.128, -2104006008.403, -1444480292.166],[339905240.947, 131757743.585, -1956057340.346, 752990295.717, -1295772877.792, -2090615341.169],[1560630813.922, 2070369716.425, 639807684.912, 1411536652.764, -2140474397.924, -1074594768.221],[-755017332.301, 79769477.712, 1092067313.658, 1418177040.587, -1907312305.855, 521650851.228],[264076188.204, -2056067898.537, -1125946934.707, 997711026.348, 1061939152.349, 1739233380.404],[-1363235401.44, 1516076594.173, 356913874.795, 1529182447.885, -1236570976.747, 234431691.922]]","[[-258755480.767, -496984078.54, -1684390895.303, -1492720460.101, -883970943.366, -2069378572.445],[-1920122651.297, 1790376452.435, -1095565901.056, 1881890521.156, -1761705426.844, 1626867678.024],[866747897.166, -1635496632.323, 143324935.154, 1341723170.596, 352086307.196, -1377947187.852],[-1980273807.871, -1848169742.733, -256024547.674, -135875463.036, 180872461.836, -247605357.957],[-1989712863.84, -1855618249.563, -372992349.496, -1941473028.767, -113079464.98, -335652658.262],[13311769.055, -1973800922.75, 107613282.864, -1115058924.622, -111526978.323, 1623419491.746]]"
values_99,6,"[[1305854095.699, 404366703.259, 611890644.136, 1599921036.7, 428096254.243, -1863961852.045],[1447728740.471, 2131732567.616, -1039394460.797, 1906945875.964, 1469254462.596, -1987073283.308],[349472255.264, -289830129.992, -742724774.849, 1424865637.302, -157228435.04, 1669934320.175],[1069873191.808, 231369313.519, 171659313.14, -721543492.179, -1669401529.818, -1092333880.758],[-971331450.04, 611512353.357, -1572275677.707, -1193842454.316, 366387880.41, 129631378.067],[-1440043124.835, 1973815379.767, 1615025660.865, -1653659409.69, -1184653275.164, 1420614843.763]]","[[1729977773.194, -995639514.579, -1776408590.438, -900525121.013, 134366306.712, -1775341475.433],[-270852164.356, 1490684223.551, -1974055883.155, 453323992.981, -402490413.129, -1473167422.516],[-1840151248.68, -2122523160.251, 858033909.458, -163768282.743, 110514687.439, -609882552.633],[1281948408.196, -28970033.391, -319279262.314, -129652951.503, -1861460471.987, -867485830.991],[476068061.692, -2019968059.676, 122948597.205, -1258529036.008, 537135660.998, -119494691.298],[-1239251159.675, 1043073105.8, -2021097314.752, 471838123.576, -1434129089.566, -1363342399.295]]"
values_96,4,"[[-1992294304.688, 1835930925.734, 2003795319.411, 1501959592.979],[19052019.73, 1445963660.102, 685294976.043, -683823701.616],[-1080308166.362, 2106723787.189, 1953669034.122, 204612598.422],[1401658490.795, 1754794268.388, -2145960371.107, 1771865358.203]]","[[-1423262313.278, 1807961292.865, -646644188.261, 681839385.018],[-1798063630.238, 529332071.469, -2068153848.622, -1938742223.656],[-977309131.85, 1285348206.633, 230878929.399, 1694400504.44],[1083947503.883, -1927628875.451, 775747850.379, 1355236204.168]]"
values_67,3,"[[-60600037.547, 1136280779.566, 1270552399.05],[2016522694.449, 120411703.226, 1072327173.576],[-885053644.871, -1491252217.15, 171317088.104]]","[[1470855992.203, 1674345773.467, -1986000521.227],[103832127.282, -259566828.95, -1864941432.722],[17984697.824, -751311515.056, -1371402071.326]]"
values_61,3,"[[-1390408747.494, -1111467787.824, -1002679047.523],[-1007608266.243, -1027676615.815, -153687137.918],[-1436965748.406, -126572813.726, 797542839.726]]","[[-935768866.706, 21158696.891, 1027071653.275],[-206456983.904, -1516438840.708, 1005746272.441],[1432671622.225, -1890597488.302, -437431374.046]]"
values_43,7,"[[80932596.421, 669673667.59, 1271601566.884, -1458107796.616, -1233867286.103, 219866791.028, 1771547508.845],[-526561794.166, 1317326348.58, 897498092.572, 44818634.768, -1538722856.049, -2090542642.522, -110655333.5],[-1916057203.861, 1186949267.391, 1836846983.456, -981751697.773, 612175967.899, 1826659122.717, 395873193.468],[-2096873051.003, 701845823.669, -394888808.184, -1196962802.902, -41452083.054, 394800375.181, -56182415.284],[-2061563173.937, -882301033.003, 195387598.705, -857104025.849, 2084663985.82, -1134495302.228, 2111536118.945],[174821666.694, 882543818.411, -900638146.956, -223121246.282, 1270837672.812, 1391218208.854, -698129873.763],[1812249974.883, 1245989661.468, -1368018170.438, 804441921.379, -153377763.317, 222564062.402, 143911607.547]]","[[-1063045478.339, -815236924.825, -839518481.867, 1580622196.246, -2139556930.852, 287344389.405, 1854833971.201],[581495787.672, -422500130.332, 524927574.796, -434695110.662, -748478779.262, -199744798.087, -1403524335.919],[-1174029590.984, 229605717.332, -2113955066.622, 2136560962.539, -134748842.932, -133095875.41, 1491652855.691],[877782737.626, -1121514681.409, 1428809587.519, 68020765.52, -512682699.808, 483319654.196, -767079431.663],[806203837.475, -341500752.513, 1567789755.531, -2028272324.737, 1563951568.887, -759633148.127, -393243939.633],[-1540168881.253, 1566745581.666, 47720548.455, -2000196991.102, 917200252.625, 531800454.522, 518304910.242],[-960687912.757, -1523062362.928, 606147846.998, -1447653894.269, -1804187378.708, 417627391.923, -286345525.144]]"
values_2,6,"[[-1045097169.314, 828935189.431, 171907851.75, -1428781016.284, -1005428715.753, -691279292.045],[1714670651.588, -1669448843.01, 1989155666.312, 622011315.574, -1794919531.52, -138946285.006],[-1527589559.069, 1605244005.768, -1436340334.468, -910055616.7, 1847251926.261, 1625565529.656],[1558448009.663, 585065787.952, 366434506.85, -595326189.353, 652868567.619, 660887232.784],[2107648697.11, 1140213733.443, 1267398711.34, 1599568642.362, 272053503.656, 94940106.961],[442372570.104, 491440714.739, 1651454934.572, -1870890801.211, 946241476.904, -620316509.581]]","[[-1030067698.483, -1656413714.557, -1769395733.109, -1536827785.458, 1727042637.474, -1348215536.781],[-1227638952.983, -267009290.481, -1553609233.767, -1551793336.203, 1002182858.005, 1004831152.292],[1800967728.317, 684595224.246, 1603884540.237, 756306848.898, -1965069356.136, -1323951764.564],[-1887610602.899, -1787255692.055, -47859118.866, 4184596.438, -724607317.589, -712982810.618],[-183285739.758, -2053733462.817, 363936044.465, 42806796.018, 2097328932.637, -2049968965.79],[1020053262.934, -1780313734.825, -1526015720.205, 1088138709.087, -896321747.453, -1579593138.003]]"
values_54,7,"[[954206223.299, 73435757.244, 504784540.859, 916557775.876, -1415552055.595, -740999946.502, -805479796.117],[664409090.048, -1613674143.914, -1528330895.545, 464046016.237, -1045303250.898, -1310937140.254, 1924125479.364],[421160036.171, 18940475.133, -1457433362.561, 1995924934.032, -113880528.863, -54418149.739, -1815996561.21],[-1810858417.42, 1321827971.867, -60819019.978, 708425624.862, 2039132828.629, 764296748.16, 154943531.1],[1937060654.969, -102605044.221, 1574165483.17, 164919421.77, 2065303562.996, -1180107488.115, 641894795.465],[-1092755976.021, 1437346194.268, 469069150.055, -685183175.901, -1540991027.107, 1439997350.144, -1864075968.478],[-481524611.789, -1358561243.581, 1922494495.668, -1639300747.904, -1779135055.948, -1600773714.171, -1242851982.96]]","[[-1273210889.868, -1889024152.787, 1621208111.259, -435187638.379, -175908528.87, -844200139.475, 1702442924.668],[-1159122217.385, -106634792.306, -2087404254.673, 1506555371.293, 1967835804.247, 1059500803.081, 555113763.66],[-1251236948.679, 736170500.867, 1809764901.198, -1297515137.004, 1417345315.773, 1975879244.916, -214457624.289],[-269774775.221, 745287423.963, -1595442896.968, -106505091.843, 473681961.759, -411231465.525, -33433090.745],[-974641788.846, -1009533660.301, -1670372234.374, -299896773.128, -98034664.373, -1495397833.686, -1105220660.815],[91946265.849, -1689700926.162, 1792528566.357, -1353549190.303, -1734441789.657, 1486425048.678, -1544084157.141],[560729892.57, 1185809330.382, 209834196.658, -502295294.057, -750037398.426, 758758816.498, -315801034.482]]"
values_30,8,"[[-1583505854.185, -476262279.691, -885067947.538, -365189028.934, -1250436939.967, 1442110845.703, 139525265.116, 783115616.346],[1832538622.62, 321553899.879, 1324879151.501, -1628308577.326, 1095174364.758, 1828656840.045, -167538772.247, -371373501.634],[-157139673.359, -395289533.398, -1304901031.955, 144213949.961, 1661506692.387, 996317551.061, -941682704.518, -437724917.172],[1385497683.437, -733357474.459, 2123747076.496, 1391536272.594, 2135531363.666, -852296669.124, 331921826.005, -1506067552.759],[-1147953908.461, -2145085042.977, 102670741.496, 1219661304.38, -1240831096.167, 1627876060.862, 428367168.145, 1797464491.496],[-1829546961.41, 1782512256.086, -1580905239.216, -1508685906.909, -904094347.802, -1319254992.574, -10458437.597, -757168638.574],[1088848643.25, -2085607520.4, -1049690016.764, 614716550.025, -418027086.261, -98537075.966, 870752299.999, -2113332882.102],[246001251.406, -1531824750.575, -1753063510.537, -860508165.922, -2101172953.242, -1488916453.107, 1245369302.076, -569581385.763]]","[[1658963214.094, 1517894974.92, 837002793.293, -1533907996.745, 1771848905.712, -385801496.092, -1572484772.509, 625270014.95],[1288939076.048, 912482697.477, 1012456970.995, -508059735.244, 1583543090.194, -2059530889.921, -38117205.774, -1618684177.221],[1379366487.418, -1808219540.106, 845896708.877, 1887110871.634, -1124813168.524, -230980763.682, -137928331.654, -200657183.685],[-1945081844.196, 692517091.183, -1715795969.951, 407874818.161, -1276056959.095, 2080405636.981, -726129907.909, -1403729632.305],[-1777970984.025, 1001395070.61, -2026990475.44, 356728684.887, -1421596476.672, -608308484.785, 1033575517.882, 1813728304.213],[1261332021.592, -1083277643.278, -1750131620.185, 1531391400.698, -1643521944.832, -740050519.16, -376019360.332, -1661872229.327],[-720852036.518, -172560974.975, -2081413196.379, -21276497.014, 542083506.889, 868214703.099, -610803171.063, 321792367.645],[-602314984.739, 1394012703.359, -529969887.17, -1498718694.895, -1872176176.019, 1029410076.627, 1151322149.556, 891859073.092]]"
values_59,8,"[[2108700570.372, -244550475.524, 1711254330.121, 204853861.311, -278592550.898, -382040386.164, 32023055.582, -56000212.957],[-1735797922.188, 1846816838.784, -1727426893.824, 146688305.057, 1740753106.864, -1041247850.228, 1456408928.921, -524818578.451],[397390398.72, -1688804977.386, 919784232.964, -775166619.094, -1442429016.146, 642664730.014, 1127125556.205, -1221173765.917],[1543421824.073, 1836824502.53, -2015383312.604, 1649407796.758, -1583489826.236, -259041533.622, 1739454355.571, -1551148062.507],[-1752322648.186, 2119236221.541, 2097715159.201, -2003014338.979, -1457582129.224, -1132649434.744, 1983995731.285, -1597995518.698],[509689222.903, -1233855784.807, 1757951341.348, 195466145.318, 1232529135.537, 1647360285.602, 1065704235.497, -80785880.431],[-398336725.609, 953519890.78, 679312784.491, 1942359206.224, -728281624.045, 870794317.327, 1073187126.494, 2105899702.257],[-803219588.109, 1209850991.36, 1493336401.074, 339190892.781, -1460030293.597, 1703263069.087, -279203420.505, 274537916.04]]","[[-1072722106.789, -862312831.522, 519389279.173, -1776905912.116, -1767290327.265, 236350249.186, 1827949493.862, 1397886727.185],[35696306.165, -543843105.768, -1528009770.308, -115213721.581, -946483411.808, -1080415965.215, 691555469.102, 1909031851.557],[-719106765.775, 2097410558.606, -26747940.912, 1505622668.643, 1188386395.009, 606840943.232, -1086849783.804, 63395700.999],[1003892670.892, 273593010.943, 2116053476.067, 863896448.876, -1277266535.258, -1176212572.523, -1894939005.267, 525543074.465],[-1828570149.375, -1006349846.79, 182105400.283, -1535459973.267, 357851056.368, 1956094435.354, -1801789581.106, 498278897.489],[-238859783.919, -1317279480.641, 1321131456.556, 239225490.991, -287572670.088, 1006727042.849, -1898983539.711, 332021445.095],[-323205408.292, -789751804.73, 1792088976.716, 1411624476.696, -1300930130.262, 315708846.424, 1518465094.497, -1174878631.437],[-1973484848.137, 196580472.835, -349683286.92, 1547200167.999, 815225619.55, 1651906641.879, 1418956725.064, -720013486.117]]"
values_85,12,"[[1952554741.276, -1711683421.948, -203037944.132, 949143687.09, -746974280.273, -1036108656.153, -351164468.263, 1474706226.791, -986446600.454, -2060605405.607, 1831871157.64, 488309713.132],[-1753700816.303, 1762739982.241, 168158251.477, -1097823594.467, -779809180.051, 1216102982.903, 672142641.485, -264196462.422, 791898956.599, -372593882.197, 902666890.14, 1313808979.418],[367621117.416, 162755026.916, -698498562.792, 57376865.31, 1713482847.549, 1185850344.252, -1343211971.95, -1331017407.238, 1989635532.141, 1914887933.401, 320577848.603, -222141111.265],[-1200747979.382, 1722929642.741, -582748169.41, -932745158.03, -2046993639.62, 959514302.374, 718887713.892, -735927955.888, 17867962.231, -1933929902.131, -1543697288.889, 34646543.313],[552951283.99, 1554894205.802, 1918586372.675, -814583789.218, 244354962.231, 1069214412.537, 1463432614.262, -901818641.98, -694485717.082, -1950877304.143, -213207780.392, -518908312.395],[882273835.692, 1124308593.086, -754147957.654, -1775255989.224, 259350900.463, -14982588.159, 1292820829.221, -162678753.295, -1453218877.577, 1242244230.893, -1252873479.573, -1708327315.657],[231679342.971, -712033838.834, -590305850.953, -279457754.425, -1516753459.563, 280071146.378, 408780123.915, 1767039952.644, 1420914253.589, -1537096228.351, -1356311323.867, 871755069.026],[188250615.707, 2108459249.327, 159726580.125, 631534114.529, 97712310.513, -601954994.558, 964841255.69, 1758181612.99, -1345353919.635, 858326193.499, 2015833805.597, 1904335330.028],[-469863695.545, -501474219.994, -782614284.858, 617581398.087, 1860416869.079, 143624686.489, -60194263.531, 419973825.479, -424154667.868, -1928196446.464, 1045785826.284, -1621942161.096],[1375819560.393, -1243497755.569, 1305289792.273, -1283192377.023, -1610515353.547, 69361542.512, -2134980521.332, -306427200.519, -918848990.569, -1638745862.745, -1259647693.505, 97322454.208],[-1986896839.508, -1002061256.237, 845892141.612, -1190782927.282, -153810034.828, 1551088426.209, -2020389322.217, -294615801.298, -617654358.495, 1853009944.368, 1663801517.997, -618078974.949],[-270235959.614, 412469297.669, -1460051040.81, -387617622.142, -910973460.89, -223474069.668, 2067940130.394, 1478127225.742, -128652795.518, -569295389.505, -1092511677.391, 1102651577.49]]","[[244742706.64, -611694212.024, -359006053.233, 1276799417.04, -58874959.846, 289056162.437, -833737722.988, -591636556.271, -376766125.366, 363925292.936, 1525160220.649, 1938134444.741],[-187701068.922, 653889451.065, 1095255866.177, 1591461339.278, 1351720983.226, -1820924766.44, -987433416.49, -1370944476.933, -618740216.292, 321112188.729, 58507353.579, 1837329085.855],[-1665227335.388, -1360251748.584, -716922855.815, -936256699.812, -125503071.231, 2139541613.658, -1162998956.164, -402946846.311, -1646846787.67, 91200602.84, 129420074.644, 442775341.801],[-1174543418.608, 1432155.374, 533087261.481, -877094565.298, -2128074458.552, -603414120.235, 296403917.587, -226963306.9, 1897398022.721, -70741906.76, 1693500497.032, 80364935.937],[116934206.384, 316266410.269, -1803501023.757, -405532534.148, -18515743.983, 437243974.541, -514070024.277, -1041408525.529, 1510043148.479, -649857162.499, 658017577.446, 115358524.382],[1383233705.536, 1746766042.328, 1534479984.645, -935489042.712, 1643477202.869, -1467299981.148, 2126232714.997, 1239671074.406, 1840228639.332, 87423910.441, -796674770.38, -1294480193.159],[-53473734.525, 1905591654.602, 1924038678.284, -457565178.575, -1182159719.571, -1542754320.132, -418438813.19, -1860165198.113, -1370846757.61, 1045060874.344, 2077028157.952, -1399103171.547],[-783123816.815, 1481422627.875, 1572669837.55, -1243948269.066, -311780283.138, -1760610355.935, 1444602166.69, 677051463.354, 1111411567.36, -388338017.146, -361266336.053, -993747782.111],[549864816.121, -1831872938.767, 1158393968.521, -1843580123.596, -1749643956.837, 115918881.09, 1797005619.175, 559699886.175, 243085100.136, -1842203662.176, -2050321025.692, 591255609.634],[-632186882.634, 1586076822.942, -2055162588.683, -1651925517.363, 1452590195.042, -1643923884.655, 276146591.614, -396935448.644, -1397894037.866, -1435427243.434, -1178912272.752, -980998052.94],[1716565573.18, -1181731608.041, -1833903874.519, 1672367440.206, -1229002180.609, 760268453.976, 163887851.01, 355634827.471, -2010075833.567, -2103010815.913, 1910987811.724, -332096024.61],[-664531841.437, -555494251.328, -211274952.001, 461918462.174, -1820631225.651, 534820612.821, 981335845.029, -1243514791.387, -1682372408.968, -1630720938.815, 244990446.017, 459578048.046]]"
values_74,12,"[[-1597679394.429, 1832552115.937, 1563007800.981, -1758728542.639, 801604356.16, 1738927017.05, -1803302290.254, -1855190386.853, -636303551.578, -411199167.916, 2022398873.919, -350971150.751],[866829041.098, -389094405.178, -1291719642.583, 793283918.507, -955664063.267, -1513973285.232, -1250703412.409, 1486760493.196, 1147046887.82, -623059712.993, 1871028285.726, 1054503490.532],[896926253.554, 1242505168.418, 881808679.271, -915907980.351, 228097004.344, -1709374991.715, 465895709.377, -770383696.881, 137292848.031, -1677321747.423, 985702042.8, 887935796.051],[1076990943.453, 41160981.201, 149549421.288, 821693720.673, -755333478.628, -865442005.961, 145893357.684, 733982693.572, -1500743486.942, 697686941.188, 1289950249.096, 1443970220.074],[190060324.107, 141965456.815, 787683017.56, 558732462.864, -1198528522.387, 715998895.983, -1350348642.842, 1490243613.902, 786828172.136, 1241984612.983, 586087339.531, 2012723344.315],[-1708134779.482, 43814698.446, -237498524.182, 201890588.655, -615028997.218, -989976749.48, 1308074980.183, 538027652.31, -294691277.973, 1847543985.271, -45884223.317, -1620603169.527],[-730192122.857, -1746857356.028, 1774705230.582, -1223185762.328, 293859375.799, -1527135933.437, 166102946.998, -1918895316.672, 357109616.086, 760232298.279, -1165979274.607, -589175673.858],[429764634.751, 1898979051.099, 1267938649.546, -1574997186.316, -948861817.282, 1265055456.25, 712768987.221, -1913666994.477, 1804963218.457, 1392409079.895, 1872280828.65, -856150937.266],[-644288099.931, 896499632.66, 1621647517.176, 63505395.424, -1052780309.744, 905235515.351, -1869210816.697, 1596833194.837, 575743252.75, 1503732156.691, -117064295.096, -1443222749.321],[-622614085.123, -1261809580.375, -841618610.831, -722958022.773, -829226983.166, -1502367204.27, 434840575.676, 1657754624.726, -1406820504.902, -1380803810.087, 1625660669.8, 1719433889.256],[147737956.547, -1039498290.121, -577381637.334, 666677842.494, 586480401.881, -976896533.286, -974689903.437, 474117117.213, 334844537.407, -310397303.846, -1945406425.154, 472324517.186],[1031979668.448, -640910363.057, 1042428380.187, 575183778.981, -1879717375.809, 1809256018.173, 174934674.805, 1481093407.062, 865493049.886, -761428581.129, 846003804.104, 174923958.011]]","[[209551229.815, 1960472770.847, -600789048.817, 1485281775.876, 899890095.915, 1801709396.835, 1773897633.755, -1560073558.361, -2045579839.814, -2064248845.592, 1216988767.526, -692229696.398],[-786988443.316, 319232192.402, 2059154234.449, 1715733534.833, -1254360559.736, 611737906.457, 1682671452.649, -240012046.097, 1811280964.797, 2143149742.688, -1990456170.905, 316544086.044],[-1421554595.615, 782810733.217, 973579404.782, -1447440597.464, 107119169.302, -828894721.059, -774400503.314, -1020758341.748, -1929091451.091, -594573460.169, 1509352153.679, -169190868.732],[117745265.281, -1964789294.838, 854886727.439, -1059298014.785, -620328928.08, -1119599298.675, 573394139.073, -1670253877.825, -1852157896.886, -1384797545.531, -845873684.617, -497924695.431],[1367797973.033, 1625986299.768, -1102185906.159, -2062181471.251, -1931332480.971, -369350472.984, 275334762.633, 1219456303.06, -503037384.681, 508880408.538, -418631146.691, 664404871.868],[1988594607.1, 456672212.891, -1330940631.88, -131798800.622, -1649387629.029, -1035473429.299, 2099940704.355, 141318705.094, 1431050105.84, -1060390241.187, 1678226382.209, 477377343.68],[-120053422.912, 706614442.197, 106048518.617, 1745180938.305, 1817034626.683, 880731565.667, 144144083.936, 1460248520.636, -1038306642.149, -1841041974.589, 2061677609.416, -796076058.59],[-1397363980.498, 981785851.704, 1198639081.29, 1428232928.31, -287048901.75, -1926893545.058, -1528082817.878, -1438676054.957, 960408322.305, -1951178788.906, -1861210888.125, 351382104.565],[1695298170.777, -518869891.411, -621637873.528, 1351143925.341, 1272104711.771, 1428011777.783, -1377334543.101, 1396115274.853, -1061562511.619, 1394340255.513, -1738412289.65, -1026767820.499],[1518928506.851, 1121751054.426, -1591512288.295, -130773479.589, -2071784947.156, 2075742874.591, -493918843.301, 638999973.311, 1877109645.871, 1637834625.181, -807501281.739, -1227935867.224],[-2038607969.896, 1951297619.602, -1936259879.694, 751740801.294, -347884845.448, -195812061.653, 863297581.276, -1104873436.442, 1917620781.241, -1307231993.829, -814446373.988, 1441203817.537],[538489557.73, -1662320985.956, -1067080691.811, 1632685702.732, -1278178511.173, 1608634840.251, -1876226971.128, 474185168.273, -1667009966.285, 1161795265.116, -746240850.449, 964070468.374]]"
values_90,10,"[[168912512.577, 294587809.664, 2109902755.871, 1871424143.309, 250392484.11, 1277512474.578, 1424084752.479, -2056505581.789, 1390637068.62, -1042974844.481],[-1085460266.143, 1232293211.331, 882547489.716, -1726553888.474, 1499301757.564, 1076073165.144, -545829616.128, -1270177101.641, -1998576877.882, 1970390922.236],[-987117962.549, -104731211.983, -301424634.576, 1141454004.225, 1166291529.629, -1217297350.23, 1790248418.379, 1964850885.134, -2047419413.871, 552815690.849],[-1112666378.018, 139278008.791, 704845626.477, -1634116790.027, 1609173296.196, -949530186.691, -1590790112.518, 1910302976.09, -1500438439.412, -1320982321.445],[-84102227.959, 1235966498.864, -1462115396.692, -1529061424.063, -2043406346.866, -1156476533.051, -252733285.684, 860550398.916, 840668985.442, 1142155384.844],[-2080952853.918, -1935938041.299, 2071829635.226, 57872457.076, -580706964.463, 377795407.399, 66270034.635, -1757892827.773, 213943472.291, 1025376260.6],[374467616.614, -233797669.577, 499533629.756, 281982202.504, 925135043.032, -188961123.739, -2076471758.382, -609125671.736, -180454577.761, 1622983644.299],[-418035811.926, -1213821328.338, -112946689.484, 1018433045.408, 1499739228.893, 1393792563.282, -2102450179.775, 469309810.266, -1984145138.027, -1070535124.328],[-164546345.547, 2037548494.79, 1022160158.071, -1502462567.07, -891060633.74, 1772004754.121, 398275522.714, -2093082709.885, 1742480999.28, -29335522.791],[1674477233.222, 1402113050.866, -1079701066.854, -1792680725.349, 1140925777.331, -1325476751.214, 639154649.802, -1211720625.564, 1229371711.112, 692148457.156]]","[[-1425034249.947, 1007466549.9, 277304092.115, -320761975.481, 2077912660.982, 256595138.789, 1835164509.73, 1253507966.482, -2015648077.463, -955998307.939],[-1405602176.131, -703125916.357, -636709417.235, 965231110.893, -1811323886.384, 659991048.334, -642635543.274, 2079566818.331, -254932177.521, 1599846440.993],[-852599081.984, -245657167.44, -1858455187.228, 1096920865.205, -703400657.403, -1410059205.878, -1328685979.832, 1138322122.515, -931820725.047, -436447624.795],[186272516.127, 634010084.463, 1585818344.825, -810157717.699, 1821008230.941, 727966756.903, -1202840789.308, 15844232.702, -699365698.021, -727477881.065],[-1360693464.854, 366081156.251, -2019316592.898, -1647480776.549, -343122159.458, -450638680.052, -394418641.658, 613400523.946, 397607070.342, -1299483672.817],[1341864876.6, 802677245.411, -372971962.003, 778028174.377, 1927511167.228, 1633607516.584, 1353180522.717, 880530388.556, 402688460.54, 1179866958.106],[560073470.259, 1691595948.935, -158722778.373, 668330790.991, 145341144.792, -683852449.896, 372988784.683, 215102110.08, 1539020398.755, 1470442412.866],[462241983.522, 731210185.746, 1425964768.02, -643323876.279, 397463275.381, -2142600245.261, 818336455.006, -1744144814.069, -677787500.208, -56116110.185],[-385569546.652, -1893820278.485, 15652300.299, 1551954865.111, 813720797.127, -579558469.311, 1796472581.165, -1083744607.552, -1778638975.555, 1680859585.807],[1028578536.818, 1939270498.056, 1851817429.019, 875705774.55, -668942483.66, 497483485.934, -1420959435.855, -1269991053.242, 1370510276.68, 2140469827.875]]"
