inputName,size,arr[size]
values_51,23,"{-5980627498776964016, 439768096379352128, -7640197724815538309, -2475375085119349147, 7901416267515577151, 8282140895888532439, 119985179571161109, -1272243174803526665, 4513526171565935765, 2023299368351406620, 8429202202896161097, 6685337379622743527, -2472725797140078065, 264580969726284251, 2010921278310183338, -3775054202042386928, -690366364941485070, -7244947282025841098, 8424734112198723672, -4845806208527856208, -6854648391009078474, -8915034549676846429, -6427588878701698107"
values_14,19,"{-4792617053359656968, 2542045298702602993, 5951577950165081823, -7907211826331737763, -7025783226659711315, -5110914543858126408, -6586396619505122382, -4891641463087215165, 8485014773727472564, -6634836531189202760, -8859283872849375016, -6383399035387941823, 7514046056369368070, -5548784787677310652, -2339151204557497723, 2753781807788679757, 3292055166171441167, -5933306152402183614, 4870738516488822926"
values_28,28,"{-4287652161352867885, -8922691426855036675, 1384454535724685455, 4803658799394533840, -1715457767467380460, 8151903101122169282, 2052061045497582062, -5355089388878318318, 7482793713042807691, -1684816121614445729, -3865652103441042243, 149001115370592968, 8281612431770748537, 4132343904272495827, 1801013318436800695, -3097111358087191180, -1156462465650698048, 7135850256686444475, -5012313636732882724, 3327134844450444204, -988411649150896572, 6779025230326146728, 7610498917683883895, -8895540107544157725, 3488360649624907889, 7114686467152440500, -9222921517881519880, -5706062799710926169"
values_16,17,"{5563565848703197300, 4452859196671286355, 5312771364739098080, 4183658356963856030, 5375442727894682149, -59647582901773099, 3498831179292720520, 7817156435240957041, 3901334396779967379, 5549249973382061953, 5627973197212703922, -762834137799982684, 1737192822308536426, -4674720072955798291, -7984408406067817726, 8718850764522022992, -384518407117798699"
values_34,16,"{-5114427172333773914, -7826429316037090939, 8659080271079738347, 5877148534766864276, 3865143533928255209, 188941232230314865, -7957227191022604523, 2483483041478066942, 223688869657862308, -2707803590246283739, -2786257915512736933, -3687520494753221032, -5345770088559538640, 4049175159054143666, -4076928456512027728, 2164035966852485235"
values_82,27,"{937818148351566257, -1992527953401795911, -6253972838094252751, -3005235709781162212, 5139601065739431142, 5509548599695344250, -7964034675725329157, 7423571940951352949, 249106564343093484, 8730919447106200281, 7608478002491253187, 8210427941888829981, 8961560452554461982, 1291943192244184243, 5466476322150084237, 6128520843627047434, 4446110333302939012, 5230583958480935293, -3205850402691161016, 4257942377191313642, 8683223183654472863, 8620900287752309866, 1850190671088673508, 2953771818384270516, 2758402629630279852, -7560133656244791534, -1672232328509492412"
values_46,20,"{-2688277130358978610, 8154592969981320923, -2283173408406770096, 6943740542215160916, -1699419701259890313, 2829608241410424788, 243740726004507805, 6697135519583327472, -1304627592342672970, 3253797565416701781, 2356342394354239228, 8228422771660670182, 7395351976185486966, 1717245309149878395, 1248806213911446762, 7561213150267452374, 4154801182927506313, 3759614765563212951, -3006244455947346257, -3843946977061884265"
values_27,27,"{2677797842575213129, 3099901146059404164, 263954828106932232, 993795498943413974, 4049444557175546367, 4095636269086721460, 7432267733558387566, -5006109300966230468, 4485740263404253917, -5743852959791868086, -6671926315653420880, -8382727023039457338, -56342582373819023, 4054147139957264699, -2253726165008692987, -6904365055322858221, -3947935387035120391, -1526761402279843116, 428683985969941568, 7472170346826744444, 4388962846254229302, -2971921134505697376, 6439221911640438876, 7834215868192237841, 6462048998394248077, 3218986382021214740, 2269243455406689144"
values_20,29,"{-2477499277432066420, 5181714387994922020, -1614360583623949464, -707403274022787681, -5939892181059538624, -4152045101961764324, -8442040911084062663, -853252541769969487, 6628449168633195941, 3141192419377379420, 6573851825625323949, -8938472843509991451, 8112175999998460863, 1613612324597291797, -8436410424297875047, 7558890292392693935, 2542169668349413087, 2077916661411343622, -2456660545781810726, -3163405767716729033, -1638819710977471361, 4451737098578568406, -104655873412662234, -6724958353774042210, 2927249300998295952, -1677800299271652537, 2580729399870794304, 3666752081730578976, -5429633182196455742"
values_9,2,"{-4102681312078505033, 3151081233471907902"
values_92,24,"{-65529495969264982, 7497860020938264443, 997375948577014615, -3230641301238964605, -5540052678441937429, 5251955757792361446, 6945668069736320904, -2810070515138740698, 6721802862104590549, -4467842953223045303, 3489776603607254700, -7408949930663863430, -5864253187119532641, -6151364430764057544, 3617541648629678131, 5838824786526427246, 1746992058350861334, 567399402709938117, 1715407137598032562, -6819833040479411247, -4171785463875040592, 4658522133395559717, 650429978285553499, 5263836558379310267"
values_3,28,"{3156413450777331088, -5303474432560618534, 1675846883985591670, 7606324006707038628, -614155387706050473, 8494954139982813634, -1312726892173513733, 5550984342446188906, 8921794227434545289, -440147666617421896, -6658880304280153842, -941275868991836795, 5398602870859806316, -3265524181679318457, -4415608412912246471, 1444869712738619018, -6166334314735198644, -986057511664222815, -378735805184310750, -3019014260779552647, -1484626088222882175, 1222945305662094048, -8007847487799647896, -4131680493336702320, -933868129721442731, -5611087517432417031, 8182571296181300866, 2435349805468516862"
values_98,8,"{8718445979118660958, -2093912186105161228, 2986890992177833917, 4774661145581852781, -5250343390600308623, 2883241660810665439, -8275047300629104948, 2028248580032142043"
values_29,18,"{8315489398002715644, 6278414262437278175, -4121581737384869039, -8036517886086964572, -1558363800457197771, 6997295401220622246, -549325731300674250, 7816802019233066896, 7836925293158988095, -1325808430066803888, -6154750505243211719, 8060611397091984512, 3173524296680054029, 6712450018312024237, -5210878800987803504, 4986356129362530233, -1897795672983493779, 1454172073367218026"
values_80,27,"{-5638154650014053530, 3849483483588325175, -1007693172511614490, 93100775917577770, -5755048605761703832, -4523707167821599026, 242731057087940630, -5460580011520671827, 6819024786685197011, -1798637863787119477, -3730266654452788696, 3609407832258937807, 7125826984732626469, -6363112450386841870, -7835924974528471072, -1273833943726047787, -6942942348722150648, 4944720313780938100, 4268714909934511754, -8377724465184234500, 7545333337688648703, -3601155101822296704, -4844718199521952075, 4628908657175169634, -2654991263583606244, 594394817841419286, 6326282701039860585"
values_73,4,"{4658299715444657566, 2087155427917321873, 4112249270087635433, 7274910906794482477"
