inputName,size,arr[size]
values_60,21,"{-607464543082685510, -6864327434638929365, 8141589325669240429, 2163191107267837137, -3282114305408013271, -1601619867001413949, 6784542699828054128, -1051352450703461388, 7570426369157408333, -7146560848524123093, 5666908206632714765, 770002878050995348, -2363079740083020805, 8040555225908473204, -7214754919027559608, -7700223327064818167, -7497259337455059596, 1312032194444086175, -617395314285467516, 257535667451806599, 6929917696751510909"
values_89,29,"{3972304742930093199, 7990233266624960424, 1791429211351569388, 2668586419844819375, 4220897494574502431, -5049611067067662565, 1302837213088431745, 4873013335834158786, -3865269708963559001, 2047788590091006374, 2143396716996727487, 2420661969263377543, -7593820684882427769, 4069114100627934934, -4571387736722889731, 3799612012204910434, -5541161563929331012, 4553341847005385660, 4604434068160057750, 1073417296859506842, -7757266851027569246, -8258112861613109313, 1198331144435376526, -3028447411819806853, 5628034948894852085, -7455565549766700829, 7676768529895836372, 2637111633923952705, -3181293498819860774"
values_51,18,"{7867168670192975591, 6729380339829292963, 1626984123471714016, -2976124530422063902, 3411102400574538627, -534962118355874674, -3810961719907635329, -6322921817553861120, -8341343468249367463, 3487456246390293244, -3408916180011323779, 5103468410787176365, -7429302077774295565, -4751628384503605041, 4334648521760938463, -5561016651574466081, -6955030102696556409, 4550016490217207631"
values_14,4,"{1677158962684086129, -8399204136187222166, -5086172436608578930, -8253546843553647835"
values_28,12,"{6132012417057875409, -2686076248958435767, -7036361414139337700, -4922218884889715944, -5070057036520630837, -3221543779242399733, 8062706535758380825, -4166952331081753701, 8244193519086196352, 8424138028993091709, -5523073704285591639, 6230271131472729252"
values_16,2,"{-4004670862495968215, -4562286974888121461"
values_34,15,"{3976983872673710976, -8095704417751924440, -7960524615495231037, 6597670942983656147, 3283243646107146541, -6445030061666033226, 8734887792167066596, 7011491247514131477, 1914312193761361506, -7861990954925974061, 3042119762276793464, 4623578510942530664, 1278896060669936265, 6991801945730233794, 1356684392983846081"
values_82,13,"{5688694997844583141, -1287119779356672183, -3942628343012988719, -8796666768626206741, 7441313210810678643, -567572041247568352, 3544017552048113897, 6798558339037251119, 5702647913500841296, 7823705672132111435, -6463477430169821517, 1545050490197872167, -5938696769265524555"
values_46,31,"{2187693330423187498, -224301687329513664, 380326337845162220, -8019333768017245843, -9000117852389117497, -7021916544699701830, 6786724285668606415, -3221290590060536393, 4046826687479764655, 2891536286558363388, 6089141527087821110, 5154445803768468125, -5413352682456708069, -2956020462661539224, 1302836794737843607, 160644230917666527, 8793113696665718642, 8310845066881161854, -1912178074042096820, 7878123926165860255, 8734355237498098812, 5195747105958297786, 3839128399880341642, -3743031664550006182, 2109296287379553074, 1756835267177416858, -4550898318461652528, -5046069276582961187, -20287710149888943, 435538750562533632, 7106296144000754071"
values_27,32,"{-8694266709111107447, -3366744967757765593, -3801457812943584944, -8082178457977753345, -8596604506866171560, -6251002094015735127, -6614122359610532591, 3473398380857201308, 638138321927347238, 8543105623705413653, -3476309655801395573, 6472182165468127542, 7828907507637467578, 4442451423385137174, -5042680670985046684, 705885965266851136, 5541378667304638344, 3152221167421237226, -7772070479715388793, 3133528593556607197, -1964898678013622033, 5404072049055335589, 8067464990178304701, -5317410150920430057, -6918229489900682309, 3549978735229572086, -1698129007390433072, -7141926453879797748, -5093504521529909978, 3019318199866774696, -2350257722205905384, -508804952420607860"
values_20,11,"{7059717642753943420, 5105017163863704210, 3527605998634598632, 4506305472928256886, 4124213965938046922, 5667399400068880783, 1473618900010292773, 5747486647678252272, -5670335043951191121, 1645419818958630156, 6616169718414309176"
values_9,20,"{1505022014360821175, -812128719211178882, -1527999150343726075, 9147395734547540575, 1735944614699816536, -443513186597252093, -7857187414975396463, -285475027710128031, 6722949580097120808, -8451102970047370316, -7210846655159962415, -557804593089349280, -6073783437184949418, -4907840960022477816, 3343040221352322939, 7580952593541794917, 9074760778996670097, -4775656160293659445, -4550001835001266705, -152367304676809290"
values_92,31,"{3288203541905802083, -282628675943114973, 694373732105325067, 4717071181152163162, 1350899147827286656, 5923145777131175843, 5323271404407374901, 5517340846445023651, -5917856641935283244, 428242463735621082, 2471785247706327377, 226187784797495248, -5397928640006072213, -835091601763841519, -3456267967592663199, 8406175783614583105, 7600580092962276577, -3661853047658883425, 4173424799494511634, 7517467017044665467, 1055873247852403368, -4444879390665607232, -1818335937732426503, 8079503616479724061, -1280479800908691825, -1474182818880897882, 748621183757895303, -4875584043197436337, 1364810783009377246, -3939924125331081425, 2285219876408045603"
values_3,5,"{-3553998704141918698, 4539926405236859444, -6279871946493669358, 7745203804163376700, 5048619294286506265"
values_98,14,"{-3407058085913142977, -8827734135415857399, 8854814244636104161, 7907866136109808044, 8483786315920497875, -5050824412642871271, -7469257008484499489, -5064458605241169431, 6731836563632373008, 2783604367205717978, 5105193247308150175, 6056601847445563087, -1504068850889804096, 6819445574979848095"
values_29,12,"{83596160893078825, 4378838830617207869, -7314298961690799932, 2927197514915298748, 516769747616362141, 9051067566515870958, 5941694497703117497, -5927569197961700424, -3748741199385321118, -8202059220051885119, -3412947326575224137, 4740138019637015666"
values_80,3,"{6816142788732166140, -8675739612667816340, 2522128785455557334"
values_73,5,"{7952937624960049854, -3362586407283644487, -8209942240009855789, 3134815842531519041, 8504405375055015033"
