inputName,nn,size,isign,data[size]
values_17,2,27,0,"{2086521686580484806, 5011245364525924741, 2198226202458859914, -7625151193714541466, -49960445429689061, -1855165221589462491, -2092168396458455132, 2764212318711000338, 9203758921704313139, -7769776599167046141, 742384895277014405, -2180545004589064742, -4459388395163577027, -143423032576232587, -567620376336076960, 1237515220279406568, 7497498628396768391, -1738378859206902254, -1757969795044387078, -3178457145643210300, -10717992030490980, 3829886074395765852, 4141628551967553517, -1809174990036085779, -9136345223050896354, 8335492005902469721, 3103016235712268894"
values_36,3,19,0,"{-6614788299990834405, 5065825647240023705, 8902251575618481783, 8081616705100401327, 1787478086356045843, -2809552848503682726, 5058042554174776333, -122543975123431156, 7516832782870445054, -8973608411085997658, 3311360217208419688, 7779359835596471004, -8110428951547894653, 157399400066076860, 2213181346181994573, -3699752544178450406, -7834262844739750210, -3370882768996035820, -2169909668391938794"
values_49,1,20,0,"{-7596547997528213163, -7893635208713881357, -6345819010725101670, 8162205594536450296, -2848444883597429865, -5515858271937914101, -7663232457903929426, -9067825137242215748, -6150099068042614951, -6772009339903820103, -441992443361877658, -1896643673916173821, -1967679317757057614, 6659283603886559264, 1481618569880341880, -4529121660777518632, -6236950072812869320, -1753056965118602923, 3640836614273412506, -7445267214977404269"
values_86,1,19,0,"{8430094898639668078, -6817349681493532669, 26056802888307737, -8711033472570874817, 7352245085012245579, 1084152579800885484, -8656789882294914284, -7687304604934297743, -5894458459640994951, -1084589065787993299, -7565773550446487192, -3373247370487618742, -3659148947284101456, 1746466349558243778, 2036223223168981592, -5597011860127083499, 7759716217757791893, -3840909590237857387, 6067681470912403007"
values_37,3,27,0,"{-2939862046400832901, -6042204765070215587, -8053596589303098009, -2402582830411151566, 116566416015601605, -7649249731556642670, -3289600439187804997, -2987893694598373868, -4470209023474270716, 8420654474415891974, -8494780776903632215, -3093465005557124821, -3277201728718475796, -6019149496481973627, 8214279331557005581, 3238819204067218436, -3382819940756727023, -1835674064998959309, 8261320420489827714, -1160235791170799045, 2208984532937297488, -4641201223276801555, -8011964751778164679, -3337252760808771894, 2632949857013568650, 5055745649407768120, 6909288587179673317"
values_56,4,19,0,"{-1422100674729779020, -1689642716853945358, -8074149324667086841, 2415331122852714394, -1667442106966711889, -1203807256320779933, 7998341689117060486, 7606148075844760763, -7404679112281133380, -1905201873696364299, 7009550173930305222, 4351797762157187394, 1075876975309546494, -2511989767451234663, -5009916196544336659, 1146275876838323344, -2064650092420081554, -3368134341481970057, 6137088412449894557"
values_63,1,30,0,"{-3168779370001378202, 8811628776218403952, 8048756192198236980, 4304693338477687581, -3752306887146039575, -3653604313128184252, 2064276548500486471, 6347245600733286875, -2944239137515940651, -621688602335167145, 4857984806629069363, -8796387211389376478, 5015649898111781785, 4981182050743149654, 3778761091579861031, 6506945595383979932, 8119728177296310030, -1154961658176504051, -6530810163917680800, 3809599598607824546, 6810363616350777392, -5212746387905726639, 814852524105767568, -7905512855899653275, -3366953638220700522, -5025155926261938460, 7624078605129303327, -1338730040364138055, 2649338813559203264, 7563242767028203701"
values_35,3,29,0,"{-9103401513971463556, -4715912846782113940, 5144873589464259982, -4819735929796870625, -5587753721201663355, 4472023801539563237, 5860331231615076851, 4477182922198030714, -8859965125270790867, -8866185957479387101, 8168862402327052466, 7538413146205241218, -527868119714560305, 9086120971606868030, 3659452188346919188, -5615870240297197388, 6146987375962494273, 7871298122696874644, 4480508868557511565, 128852591849488714, -8443795515831658271, -2976637779144288234, 3322537075777585565, 8364537341272548847, 6748385579698536235, -4986209303777470280, -8974139738670851734, -1450199514352175798, -580197023390912214"
values_97,1,27,0,"{-1004926814653472477, -6576962804478628032, -2670782439410816559, 9196339261449082260, 2647427618538503430, 5207897790576176515, -4650903982346010412, -175783266422138925, -8381091298499379211, 3735023220941928577, -4610306290199739738, -7013917389500235805, -22760356015681474, -1839546247080817347, -6635685632649872400, 46795617743159239, -6634462347625862186, -2977499165900098194, 7262376322611654349, 6042898490898789578, -4814340347450051034, 7120385163072834445, 4338377670150122196, 1813857147632342084, 7411445307657679197, -7409200905759797028, -8938185969511127000"
values_75,1,29,0,"{-1007019570951515482, 5021790896850289854, 3877398900682779804, -9174926280450287508, -1722646993904791534, 251855568949333269, 8874421079291379567, 1095286363475702734, -4645138784940129421, 5889897333654932042, 7460014642402361746, -796872631931366127, -650121047357370546, 8141748421434709644, 1781875227004105304, -1036265498045105666, 8122524353084757586, -2539538405699268692, 5162906591602419342, 6191909210840474512, -1733970860931517987, 7225023894005505737, 1161161041726868146, 2319225062971088704, -6851876046833477717, 6017199111845678004, -1796830830290991948, 2690656825636364961, 8193308678799484880"
values_57,4,27,0,"{-1216610739867662589, -1496402037932742815, 4455644868569097048, 3247010235660103851, -461024040737312966, -1111532897401176576, 9156126656750795470, -3645189139052328170, -3774647647030435873, -775575360269333474, -5184643673184280610, 4357601947347948233, -6828491615530428046, -7094159509537164693, 2496650099270490662, 8792329997811406830, -1738504625784256695, 2403390723570563308, 2662102383647644781, -5345134907603394726, 4743193929129718293, -8752636658430444630, -7626615072914797683, 1979289789766060522, 6898581940886147316, 1672589168498803150, -2078273694498941646"
values_88,1,6,0,"{-821203131547474379, 453146742842451533, 8571986056552451314, -8742776121717445106, 4729991466494157026, -4992612465326927349"
values_10,2,9,0,"{-4790394695542825936, 5420098126786328652, 2529438183821163643, -1812530579612888102, -5387750870424739045, -270648938584538223, 1438780095836561645, -2640890501261463101, -1190538685559848716"
values_53,4,30,0,"{1679643732036045354, 5620468044301709197, 8568084870826620786, -7342318774093783613, -303663807669552995, 9169664049372478806, -1604317788475629096, -3876823293581839114, -2324827631797193828, -581744826138892202, 426463309920663977, -5752177596529100323, 884948540620686521, 2602024320797053727, 215368845470888113, -2405603316964070878, -815438156844243642, -3751356417611485040, 3320515009214375222, -4531591714442868380, -6016507423307329885, -4332845930399406463, -2123750215424898820, -184131326541286861, 6660360583038554962, 5579773469510434349, -1372259741843408192, -2675143528224246432, -5209083799194824879, -3951683648853856339"
values_8,1,6,0,"{2629202610786461199, -4881857391504313323, 4146870683595420007, -8300100576101474580, -9012676191258403005, 1632884049265683259"
values_39,3,20,0,"{-3691993109639071742, -8620377711615312788, 7667138863123928994, 4670882701532541814, 2476055689499824880, -2415082957406788255, -6198843045901800882, -1835770475330406652, -3578467004380014093, 6623070959564673722, -7150772293683117922, 5654027231925221433, 5461581187746827318, 167234356589992214, -7892348291659058784, -544353555580625749, -3610890777621974598, 5103899538911366660, 1253051136694585421, 1677507415794231391"
values_47,1,27,0,"{952358140632949705, -4535687464207706908, -1214423146685719689, 6012298967463514198, -8636220925461811915, -6658005310055204768, 6338945615876306559, 7742273540951065615, 1229648603633343720, -8691218817213658173, 7679565117225993591, -6550388639420823806, 6388868915416888480, 2885192980762477029, -5608613726439205548, -1791213901547233648, -2531690277414992315, -2301753998166300804, 1751428052936204800, 6980019576256768245, -4470035635614539813, 5307555235614695306, 8198161687349432658, -6158396564015163898, -8964122504337562658, -8224150931941024224, 1154024477424241417"
values_60,1,9,0,"{3165375582590999981, 8374060207645445420, 3767158032606223043, 7083620913860434629, 8298679203869692961, 4419030609438769182, -4404366806633083522, 5986566380953580836, 207716816533450535"
values_89,1,20,0,"{-5277339671008079263, -1172879751636284744, 2314534541054892104, 5983332775540092406, -1212050205007636792, 5166382060862269325, 349647315793413781, 7180410652579401030, 6356566102429011459, -5059532602156791117, 2390721963336572894, 1344439728760603416, 7145467807455001516, -273334410856832377, 3945365788317106560, 6592932455343404668, -1345480599846152912, -7190932992308437202, 4102851347744698565, -592384629634967977"
values_51,4,22,0,"{-1588240997430510844, -960920296199761381, 3316392196108405193, 8941346132630971293, -6299929994310614047, -4550768360891628140, -659354545949131623, -9067738083472085546, 7295201111710400651, -5813466548616752541, 8123832910588652038, -9088646722946637251, -3425450706975772306, 7945820204996113626, 2964914107963629229, -6595755502304835351, -2509265310647462145, 2528373929139153133, -7387407989716348295, 5380712368610862027, -5849586721731973044, 7127470572355179979"
values_14,2,32,0,"{-3995587042994688542, 8110936960188607202, 7016219992326634911, -3195444328488407624, -1563428682875118096, 4579351803991982300, 7334938040770364867, -3737424987793086293, 2828918274990757784, 4525981881268763472, -8585177404160179087, 1623590246629478878, -4161336206362027847, 7759808172351321873, 3384740005573869077, 6265975857034005917, -749539401361458499, 5960617411020899099, 2209469303619711859, 2704026182867072759, 2818901830356780097, 3288309755942731039, 5920492350735065700, -724175563302238583, 2135317826593680152, 1012624417383010972, -3517516309355975722, -6941365216651655181, -4347797894532231507, 5372847334593781081, -6599483001240879674, 4728404256887772004"
values_28,4,6,0,"{-980532609265139039, -2271620399457874815, -2968511083653362742, 5480621142732682084, -4568215521954642186, -6652551787662373143"
values_16,2,19,0,"{-4220002456652711639, 6034989253847209736, 1840306104182755712, -7528968250901405240, 408691134774355491, 3193100743423339229, -5417729809156810306, 5415038566922633551, -3768605495361530300, 588326390944173032, -3101336184553585241, 3853473874019098776, 5141750265804006041, -7111311010336941859, -5946546541085568726, 3901556629523626170, -676777046771265649, 7188810385540515477, 7047179392847754890"
values_34,3,32,0,"{-5412847074119912750, -3320216210800826854, 8394615806038492864, 8364804010982010056, 4408066490352606730, -1272157215331131813, 127490308837872623, 6597691745483183665, -8967924581698584542, 8359490389450523290, 6916058585261043558, 6721560935933354589, -5445571847702275343, 2684805898666519161, 9010148145626627830, -892589640114608010, 702694466147915222, 6123504524939975083, -8032860605374934873, -174227968136163804, 991477284625528131, -5272091620492696034, 3453677668953625343, 3211386220156039746, 1141999303806149071, -5652543766464389766, -1351438305234783786, -2288154685528685981, 4195112875004096258, -5986717151335350778, 8338008833303645771, 5362092989843533808"
values_82,1,25,0,"{-1237938690408378126, 3625022270763417456, 3432905949948242769, 5127100368773024946, 8314392295266727615, -5276017234288534504, 365256482891169554, -6560888256337266271, -4103791524982111444, 5099825800368928494, -8407497965615597738, -4656236553207453668, 3720266059793976795, 5607796436993407697, 7530588308593557541, 7632901174913263741, -1439743335547077950, 5004278082393818755, -1768857896909616991, -8009496896054952818, 7583410414764386327, 8492679955711090187, 8454402698922779466, 8384890633691524779, -4345600335555497059"
values_46,1,19,0,"{4808785228248386946, -4180663421787743684, 6426389726791954417, -7921989619395460591, 8697564224279614055, -4563139614629367469, -6886529528963138912, 4582396144039899452, -9185596564177018579, 6139834326431851032, 3820992337692106640, 65256909895524725, -4344166003626937730, -2568458349700378655, -3141396967704899061, -899749440517802526, 9363433688449668, 247337743847563168, -5433022476189006902"
values_27,4,27,0,"{-8802292384865362820, 1156611558796057890, -1355540276150305130, 5900963033470181442, 2231895477730627694, 8726072466017429923, -2021627554234218002, -8209229080244346563, -623214642314945963, 9068181514067687172, -1895122030504329696, 7723572694394306375, 6569557218607339675, -5519406637345543752, 4613223985214772844, 2824367894560844313, 821333507850940269, -8076614584421456012, 7429452375882565165, -2528396431176568770, 8025245586211302274, -8679894215357297891, 4732298966664037287, 4769289479246880906, -8870215711003878583, 8179581512488830479, 8377128636677818820"
values_20,4,9,0,"{-6658903941142351121, 1252946963651505930, 2949569612750672526, 6020096150436362511, 309900401495752841, 1073508380567675461, -7185834453233741734, 8412182961334647763, 7877738927272260869"
values_9,1,20,0,"{4302926745538465201, -732526091475031696, 6407206001159815300, -7732939257008030793, 4252482755262205604, 3983560294851453390, -8450188671987575663, -9203689467610879496, -1182255596302573732, 5720231477846201646, -8199721129009247411, 4329464785467141333, -2531802484306367705, -5099328895430111323, 4573889732080926178, 4558550506223506742, -4554459643430947530, -5075625189748216605, 9162363800011413134, 4797755185944435339"
values_92,1,25,0,"{2499339738478401218, -3344215512812830457, -4922369783912788136, -6809931858978709363, 7589880854860966037, -414427047204516793, 1317427509040012460, 3090739071750126774, -2025252776103653689, -2456704433552079735, -5935085678702813472, 1204528298641801683, -3433713738756132789, 4579787060176954417, -4302908939545121470, -6532722481653842693, 6615162830595570876, 658641597954857652, -5258871713196461466, -7667665648300338099, -3006154066491658750, -8511117748912117253, -7375403182106242121, -2441661527744162724, 2645674435480557149"
values_3,1,30,0,"{2830437481860942091, 1623590744591528806, -4134424095429376190, 7933787873843047313, 4147377156658519517, 5683656159843588717, 7133662539082515687, -4370177157405354880, -5864214067781509618, -2180573325641387793, 4274566389304298371, -8954843197551372511, -2565555352794386922, 4868617973871279148, -5335440997028398240, 3849726648908620136, 8699259534341033166, -4355303474047880392, 9062472479406597151, 7983297128946347873, 5717505671744848290, 101147579390109354, -730422065239411814, 4689893515857052766, 5420403368185378717, 8051137560369157871, -3863909159735386182, 8271939412411575163, 6263978948023160140, 6428899521064286661"
values_98,1,6,0,"{630364937582030830, -4214661204402828776, -450325833676707777, -2555117152592341766, -3752136700866115373, 4163523072143759592"
values_29,4,20,0,"{-8662720184795972267, -7482637868523693925, 7676879969773024701, -115086638606491007, 3863204875515242130, -4251686490551985186, -8751064027373126876, 4690836813592359744, -5354672170606963033, -6623626835235530082, 6431029825096146841, -2762239236073015991, 3556730438608261582, 2134918727057960239, -8031633546371146415, 4560267572618023606, -1181400899122860048, 3296902072797278402, -6556602918779090493, -6794780921933344232"
values_80,1,9,0,"{-7278367216831764915, 5856706589822677236, -1272197953019902116, -4000229489143654945, 6736710032187264538, 5473295898616617034, 1019752639147920553, 8270520398249318787, -9071103042229961518"
values_73,1,30,0,"{5581024848907303896, -652393571777835078, 6336225382776296336, -7750705083586853135, -6459367132799965597, 767427900310053884, 5353808478249803624, -5961426973773198544, 2417914174608714053, -6363876662297233043, -3745056504388772306, 6988509974141586473, -6575978798768039784, -5833678298754977890, 1730024035936868597, 8934044379932554703, 2097628099881776962, 8765804535164503138, -5969407790566170184, 8866935945727156029, -514652916053223650, -6384723663194365353, 8265379454436646308, 8637070227811688653, -4430226919200699064, 752479206832391802, -3025935731238049887, -7597430431945476282, -8891391010860212199, -1521639237871651477"
