inputName,k,size,arr[size]
values_56,192,32,"{-3112000074573428439, 120481900974481127, -8548579924073650530, 5617534121598589331, 4033876793929165840, -8747960971719508136, 3910714974119963779, 3377030095485804080, 5688676048900403013, 6717332807115895349, -1885578316230643995, -450827553520088738, -638854971548054280, -8101867206405401783, 8898362017140467566, -585126278575197075, 70541176373570148, 6639573980590438208, 8817936974813941339, -4218135522517504168, -5122817120312540080, -7578735618535531337, 2357257826630223934, -4248644324352443035, 1944250953807003435, 6157986218235275952, 219164143514582881, -9045781847551000479, 3449640329586439470, -1992673871211568383, 6888618626233105509, -4341291209485810882"
values_63,47,24,"{-2061932303199820613, 5698646458325424439, 8594559106320366631, 7052483563150823896, 5923737903241828281, -5892272978527117283, 1145921933532200080, 5900002534892544773, -6451477778890506739, -6557745491253106663, 6069980932390884404, -4835981932851903361, -6822625648202187198, -8129257189087951765, 9214261322819071115, -9041599736826347376, -3791297489019119127, -6386154721972280247, 9194633099090837309, -3168627754634028058, -4251229383782056429, 7727457402632817509, -2394771716662227849, -1600086992678535404"
values_35,103,8,"{5189352459716287135, 8492105369608170718, -8032323518052941195, 547818565755230749, -1074678525851532932, -6626351206525565484, -5115318872265087524, 4815243428153940752"
values_97,231,14,"{-4347758443323352795, -9145231260311009615, 6935812749683507202, 1158336239047818688, 6626963157111109977, -7130904033740177537, 4062006606974445742, -3710085371201430972, -5125292585536778730, 2368735775434997062, -1715867631080124963, 8034920160423645411, -8114674648627767788, 616786734980727735"
values_75,253,8,"{-6565144970358239210, 6712222958549989715, 6605301983548391612, 9217688731965228008, -757637891614594381, -5828376605259427721, 1698656751472276624, 5796410648775081259"
values_57,192,14,"{-3546561252895624706, -4258508607324229317, 7965797417192637033, -6048947956244066218, 749488600889120929, 3936927101057839880, -374680831832675502, 6191274776609868338, -7304900107248537792, -3722270127384118044, 7937881759695336778, -6584028523035218691, -8332955929252742351, 8157062022904062646"
values_88,249,22,"{7215030009579766370, 6011659877898511841, 5600559706022236345, -1360405958990552733, 4541627497441507244, 8954098633851698942, 3348767414416894693, 4560011685670935788, 7694338633149326122, 1639977039225582, -2543130662548544760, 5146282745177324787, 4533096129227775065, -6387186821320431124, -5904745628160815946, -6413380166435842911, 547394662602841399, -2044645606928277634, 1706851866020510412, 3948732558760323302, -4358367583569589491, 1050128640850044331"
values_10,163,20,"{-8132742957046785301, 5815014658070311719, 7719375532495104467, -9203212236471838880, -1501588090693919193, -8733604822504400333, 6654474480832623258, -3635106006150696403, 1106688225744096448, 4060068565598201261, 4284772043666342004, 7416944575733035041, 2196581937794762667, -2632202462508909304, 3715467347575046952, 2804070551245455413, 4967213158518460730, 7150043140745253470, -6888244459170248767, -5090394408878862653"
values_53,192,24,"{4859096138543896272, -3807651365539092310, -503716633488483861, 2803217391008295709, -9074026646215860673, 8417077357052100976, -2074241008948377601, 3806222584437910115, 1094680362281246078, -2597533209765147025, -8863242363173400713, -4132363486432379918, -1250682949174205547, 1373193688685723600, 5045555699450369640, -6741483028028257813, 5445947499428981803, -3151803091808629705, -4935778710927291289, 7415366778729619620, 7244467574495532559, 5026247112267692520, 4740858079419560321, 2681218528106764962"
values_8,251,22,"{-2141977685104720195, -1371296949786227767, -77945838900034378, -2971956725054026037, 683846795059039529, -7659971365259099115, -3246318886757894429, 1768039321098780551, -3698544466627310369, -9021594484418200051, -4143973130599248823, -4632066525842182722, 1193793415222899883, -4567900238101465189, 756593172876769057, -5341686603113149136, 8366127081862388747, 874096436621340053, -8823922248981552869, -7031140641017846119, 7203426527371767706, -2586433599315506836"
values_39,103,22,"{1402364767008141124, -8526335344618309011, 8490431609428413189, 1214603351006532665, 449611979156687164, 6695627923981385636, 2051268773609396340, -6541263360253752735, -1984751516017780085, 1661126986233981521, -3437259243765740656, 1458338485566734281, -2920077137909783474, 1172566039438990999, -1490390196600365416, 1138876251223234813, 1013023086522534795, 2289301000849306576, -2171128049087897765, 403761485390608572, -8357825138009380483, 7911508085097317774"
values_47,64,14,"{5678171787121466908, 7845731604368498419, 6875844761180865751, 985014884185313538, 1477178465051643066, 66788040729035182, -6123887455010714354, -6729198499711021108, -1426081528234664871, 6793551848780010628, -4699065584395417667, 256260554539339476, 7339487024389069435, 5156552418120961586"
values_60,47,20,"{-8097621410487640905, 361824310394509183, -1842672240696153270, 6076379288365587691, 5420721545138683071, 2250392621978569814, 1690801093388648812, -1249424572118867157, -4672959593023637230, 7881644559318814647, -4682738184281514193, -500937454593006352, -1243453117435417566, 3396512453754973095, -791026154416314070, 5994716675484058254, 2867067400805693651, 4650153287750958229, 8465385696784701711, 1322765888693017895"
values_89,249,22,"{8515810455194362312, 843728689899364401, -4714278528384648425, -1714052305368679172, -5472813626030891441, -1724631976681446530, -5856386193966566306, 1367752281120491502, 3309981679927912804, 4743817049155437003, -6000636663064898855, -2727771528284337635, 4124151898979330265, 7286907709139973626, -7569314315874781513, 3977844300585905956, -6501286798118775391, 3097393246768758928, -6340916254617965687, -9011898633974694190, -2451182086613378974, -8682062932185025988"
values_51,192,27,"{6460369861127022595, -3104303069027479804, 1871660820046355653, -6969889131910667857, -1160163496408671579, -7148723120996919821, -469605293051164240, 7261273705379255752, 995322293929852384, -2329194159029531959, -5598970211814755701, 6354242971362788703, -1155209996007880027, -2767672116479205241, -7700296216722092118, -3646465855577549088, -584297786794716010, 3656068053825638496, -1178674222169154750, -8447053246137875061, 879388165633032111, 4706869606401230350, 9041153364453250951, 4613366770728846434, -3405381999897007193, 5229295250303227458, -8359393197894458641"
values_14,163,14,"{-4559994004532739374, -794542996354335504, 4357320708901693161, -3529258283362005918, 4265760573685819243, -8108441182656429069, -8628623169342950043, -9052200556040955470, 561641334896946135, 8017824614087636913, -3680575904308226989, 550142269142475507, 1287577094380692977, 1594643707909654305"
values_28,240,22,"{471267335610718994, 2074275878676867021, -5147436756839524337, -5985615892560353671, 3355407397533906043, -2238072766362077585, 8283978592358237353, -228308473250776422, -6229912377770741234, 2724905232525563620, 5901640070743566099, 8710063915370934926, -683476404619656168, -2816071484244735205, -6793768528373141196, -6091926866107829604, 3532736548243666286, -2923725795324967579, 1949925586601423433, 4990428862182275560, 6892843162433925355, 7161283097614405694"
values_16,163,32,"{-6359336281088450719, 8904320363721574751, -3933325385299817552, 614137063580822782, -7504577722898195033, -4617683723128732981, 5416504399789865681, -5897685335266346245, 7396633555536092796, 6184628195926541623, 4143348203689619068, -170190725366560005, -2580564347508239928, 5774732762532963502, 257110428080847344, 5373902773052522880, -7196164490717660979, 2700215466750276422, -722878365335145202, -6751926484579569526, 9050857311128016118, 5976922323125905297, -8094298481211478223, -4896088797792296778, -3243149999988788508, 427963669650202638, -8080680511337610284, -751213245870028678, -4715163592925733336, -166742293310389299, -677018988924118109, 5671652783636861151"
values_34,103,14,"{5256643732203754389, 2934338233580211977, 5755044320285725758, -8727285900005110341, 2180731462134956316, -3280026806656099700, 1934115062005293763, -2013910547744718674, 3527989334803738604, -6772306558090103935, 2181948177632044235, -8928866981321096851, 2208530351693027747, -5592728780640860700"
values_82,249,25,"{-1063055715733738310, -6596299125869158507, 7030095294951753740, 4202992210581018766, -4306844069193504599, 391320415444064979, -4521180375248989320, -5501548646147553062, -6902798389350954973, -928759797147056552, -8868918687982481253, -7544287876511909603, 4531357270652358774, -919102155261267919, 5330344859170124053, 2817125085447691616, 3057713368843487035, -3212778059572086585, 4865864586292701109, 6053438439951105828, 7686312992703201009, -2075918287601659007, -6281088460718735418, 8709749066247197651, -4110217200234203176"
values_46,64,32,"{-6177186344312104106, -3882916012861836034, 7404911242482843029, -3051128426986061359, 2234469789106532116, 4711866057400833929, 5992519632470972563, 7811354746469996192, 1071697936887159321, 993302326387598852, -649929256101398605, -2179964553189878384, -997720693996321066, -6083707498218723208, -961623843371953441, 5618832610687065030, -8518397647730803060, -1872155859347395317, -7284180833517676496, 6931932885488383256, -7234229817479182360, 2852400764858760433, 2188074267792346908, -1557735052227719691, -7954801553226973423, -7171270182540955053, -1052314610006744028, -7762504121934169091, -6518615943597236441, 8128646952519460610, -4811479347248873170, 2966056824973970379"
values_27,240,14,"{3060832982885533150, 1692790045203640166, 5828296524784547056, 1025146596117310792, 148814398066406242, 227850165544841263, -7791240919611501496, -920375504498461713, -5425406108711476993, 3303842004286313747, -1309011185378418239, -2654766945747669223, 8989549101091556543, -3641282087538697844"
values_20,240,20,"{-1456421814512123156, -8551063631273441518, 1897336754261384700, 1246258909295073678, -445785727804050968, -4309372264355195636, -3734101596455540737, 6008778964407462331, 8951752988312844700, -231129191150356636, 4950493163765788067, 2720649052444630512, -8041719115692832845, -7177061991599724351, 8934540693398652350, 8898606967587083109, -8119285427644352379, -1364930805305431062, -7840911249062090287, 5429024311050687487"
values_9,251,22,"{-6546043462042106429, 3300630317098153967, 903851083884453853, -6941797921139936897, -3186263933024073825, 461924454539239562, 6973304149520238518, 8180237842988850050, 4240454352664923644, 6727457001157132805, 2714907907168878883, -3601290778311089475, -3073866546116562963, 295170145315809531, 659494450934492461, 7808270770667084102, -7324749581951896325, 7402033111430488985, 7183460207961785554, -1843756388903384672, 7102678544187168221, 6653194767439142332"
values_92,231,25,"{1051898789915257757, 804337173920788844, -6277604321363120831, -8451822938717790441, 1050969946320476451, 2463892696376094936, -8504267152845424204, 2733098366161453085, -410527205260709362, 5968125645699249285, 6082816386797095378, -3047701464221958519, -5850134321391124234, 2758610118666174393, 6862144079969973538, 890081814081219129, -4947939116261765077, -4149983431758825452, -681775582803657086, -6832529766609827461, -3095425600750452012, -7123549763674165292, 6678736266774401279, 4180209840555749600, 4370864760970333781"
values_3,251,24,"{-8797443946118348080, -6821338961102985878, -7212418849256327180, 5259581538785809318, -2898396407335936310, -2379313499087871246, 1555113520422395899, 1209800712784563707, 3420244792768737216, -7915417046140602588, -3251345016553424284, -895359046064365330, -7998117748847304191, -8036894049635814921, -3184900558240592481, -3441608817853270055, 2510874305885797441, 4030326727465428488, -6371026149413915532, 3484718347323296933, 5013199643169232366, 342661571290157989, -3944847925876831707, 1709144522711883808"
values_98,231,22,"{-7213951048671889010, 6893271894728795711, 1615953728407893784, -2148723200886960521, -7722301963524865363, 1143827788982448052, 5172628818180445080, -1524761560653644166, 1371079446968434879, 4265772083528685004, 6210663701849592330, -2435573548954854434, 127319783032066969, 6264150623396100299, -6557630492639104603, 1222726879937431693, -6312616178916382035, -6280316990778644939, -5450323213238279852, -6875750837109722375, -8667985610870948443, 8573360697903291400"
values_29,240,22,"{-7576406917002925061, 761577476032648955, 4061599781735814861, -9205179139534486472, 1441549388625861699, 8579845991531773630, 5567673757392306070, 6063815319372976513, -3386830975300802466, -3935972665963212080, -8293413393504980404, 8378578531815126208, 2414816432750602740, -1473627101833733116, -7844341052875172041, -9211362892443528939, 3026873105986517839, -8603467784185495110, -748363403877158850, 2872322201893995169, -7100417498931859733, -6482782941988615994"
values_80,249,20,"{-441217332305522656, -319397096189309788, 7559683024638470411, -7926439006299330694, 4404820649014761834, -78141967038821403, 1205077339472278370, -7000289436688298729, 3035807635693303144, -7302317420967262992, -3465690477051311829, 8895137993622732038, -555417102218717736, -8964679917560683664, -2734882232123327108, -7012085314679493889, -6838046457348474733, -4942493146555204748, 6314800379365035837, 3645177840027804855"
values_73,253,24,"{-7429625921551009559, 5356774312260934656, 6685169564441098070, -6504278706625743441, -5605137236049463865, 4792605725943862076, 2243680717408683841, 2422538014723357199, 7356386900034927897, -4843960557602887445, 5290294665716503454, 5578724824180799322, -7915299669495324896, -3914690089735348560, 4099572818156795657, -3669761055375602317, -7610343636919408433, -3900581170107006354, 5862371229021084218, -7723672696446087846, -1337670755166700043, -8666656662124264005, -2937863081663494146, 4229546020364665336"
