inputName,size,arr[size]
values_28,31,"{8929194451821063773, -1371667183121434490, -4711583260159791384, -5941893173372921909, -4339030649564490131, 1061060845992419748, -4153802239320125694, 5000642687582081207, 5038847554162183845, 4456062566119298889, -6494823723350493447, -4310604922053889453, -6792429544051275943, -6756633672871301066, -3340916610985762487, 5501035615340187359, -5421605122333620137, 1749213960671705693, -8700573523920808653, -7207471316214227575, -7455128202737504257, 8213396186485321697, 9004803358276997533, -5139690756143214963, 5789795957333767969, 5439432530984827998, 284224584964408476, -181849689105029919, 2760131026501548776, -7544560737180734323, -4619518134832568909"
values_16,13,"{-8684050203834376073, -3143611544856045169, 3956750693456231457, 7877252006410852328, 6231170764555790660, 603678329723240057, 1580720426137993249, -3194188415675425259, -8764445473735193684, 9090117056594718710, 365657178842016560, 8855635444622209743, -1169952995044555854"
values_34,26,"{-3740904892217661704, 785934260817477345, -7017972395440022332, -4653333972126223093, 5698412493097948248, -2591796077298051829, -1965122421185708236, -4397156484871914290, -542300220091497501, -9076074636452000140, 1742864708629213389, -7341756920141602166, -1546377882974928818, 1932514599804453950, 6840695685190627521, 7435737395736936057, 4680658189450876564, -2184925062912932539, -8509296835170858504, -294598954576766546, -191795473432733481, -3688883416122980288, -2992902645199350910, -8283351359534978198, 8308908058999504320, -5104269204887035272"
values_82,22,"{1393084459845722299, 3469510878151125979, 7423800652849180220, -844397329943752124, -3839009610674317278, -2923190817385048361, 8802763149644374908, 5049225482405135272, -1546966506048673635, 3265125545444127780, -7192096546515087190, -7487598709082208747, -4346226609285260753, 3537721661680164468, 4806572916273574119, 4041361083071803961, 4481844398508880131, -838525841879385895, 2588886436766727417, -4811395589161321442, 4295913201577555300, -7304789971077354126"
values_46,32,"{4907827605315961680, 1924321347447048178, -5030866479702163807, 2988627842580186818, -3452087548992503790, -8378928470742901320, -1098654808516545220, -6349302791979628015, -7179217640923847700, 5296072182399416928, -8653428034906108129, 3512481850944854521, -5569345682638485733, -4287916186070857352, 5455200671188750633, -5435141426261926677, 5530835654255510514, -7367897528187367571, 1307626047508810262, 8857092988867737746, 8285001245283718983, -2578221113500801419, -7385921303544536321, -7335173167323996366, -1909217339304354728, 5313429762664356390, 6430258058137793059, 1109283559532573401, -4279168654714766557, 4770272523512254014, -2457524243323231595, 751716330067766820"
values_27,17,"{-9115424549973689342, -8418412289012595202, 3316138422076728899, -7153210307347613944, -2955121273461972431, -6258812483018944495, 3115765366282549718, 4531812676975282240, -6838442697251023428, 5044168004787832112, -5864202891701465476, 4299308700266041046, 795309981288459680, 8144027764608010902, 257142266292907007, 1527068421262515842, -5035321104663715691"
values_20,23,"{6266772593884837218, -1532267505589145909, 6569005602097838500, -5528018706402998359, 2429032294688208955, -4287899677229569011, 6597252267359274952, -4114526303140016159, 4466344279823019144, -8664712947814452838, 2228786533231118892, -3848634098560665003, -483914773148609088, 6678217657432560345, -3104162533166018130, 6430068839637088946, -409102316479376044, -7297525542171130998, 663072269974113860, 9104270898104000486, 8839601388112055008, 3674218788706906760, 687178828003166801"
values_9,10,"{1535333795818317940, -8319526490293526443, 3068705306710393332, 3469253791756773658, -4401276501201813784, 4472264063622541334, -4658673281568445870, 9110662609120812408, 8948743657679269905, -7031352208734686421"
values_92,26,"{2738858129049568494, 3829146941517061655, 3812875288856170021, -2017058747840852241, 8628514999370566285, 981614435158861540, -2214823184000799684, -2441322873449392613, 4611366902547401696, -957091122054353961, -5631519031799587700, 1186291450477127728, -7159215837864687194, 5840682185564924468, -2387161764578163712, 5020136572090908039, 7488173318303611928, -4803784364356247018, -620000116956268450, -1978719119673517289, -7564626268682569550, 7665326598546331331, -5792741714451591445, -6933098833544568979, 7371357303665889539, -6756509087907619495"
values_3,29,"{-2074284036750743479, -4559364125309086296, 1017979742165134595, 9024358085203685873, -7707716701140086946, -2272535473741664139, 526505436445059275, -1719752542868645885, -2339469861609341029, -8442423034046317825, -649630378657795160, -3595263543620314282, -8149847298224471655, -40603221845930529, -5136886952284619976, -3951729992678785820, 1902249741311852796, -8742879022093092934, -18636620490078719, -2217918939046611772, -204936170338873965, -6636020326204251297, 7134356588922227757, 3186850720033465503, -1297132660695319884, 7290096486328939161, -6458305309117857355, -2783511728705392054, 7474271595438101589"
values_98,25,"{-7589657035583811536, -7667407490413046501, -8409857746349751529, -4039596948298109568, -8887779469629377166, -3954117497805204711, 5928549729120963634, 3887624111140135287, 6293803097262059012, -4241726857211958524, -5685770546874101289, -2704717035240993735, 7700161818601348111, -8168527599473570043, 3445107122693271725, -5247465234270287442, -1365059159064140382, 3591783190000446327, -3625832786756862866, -6078598717426164734, -120513051532041535, -7699996909747843382, -6858223559730388588, -5860480193678014985, 7852571758362987995"
values_29,4,"{8957486198520128722, 3439014430592510672, -8355256260522589943, 3574106740794587067"
values_80,23,"{6687515137552554111, 1936719891200696915, 3496948785240552502, -5234340016606162236, -4410662533013934301, -7025620806052659527, -5463281192206596846, -5059462456931679151, 5888118832758924197, -1025584599942576978, -6873277280988234263, 6772142541855104727, -7514242717984574749, 4752819226746488414, -4655942932971773486, 6254448004038669915, -97374772252961219, 3030527915952879902, -2340133797595219476, -909951480956882017, 6618982899774773138, -2804444659229804561, -1614729798793177936"
values_73,2,"{2226750732518689593, 2345433090132682045"
