inputName,size,arr[size]
values_89,32,"{7544992144236576578, 8818475879073130611, -6779141374916297059, -567365840110341073, -5894615364928491577, -1074168101871442781, 6444022198310046290, 3033844089883367499, -2526822165446585723, -1793323708287999155, -2693925297928255413, -2195310812987593078, -1315717470463842928, -1678443239807740568, 9189917420812746234, 1101049833994566949, -5931776387212633149, 3740929576134379484, 2676707054288317894, 686615950975619950, 4880202256315293783, -8959723711143824146, 243737774319577963, -2685552844491672245, -5842139994613748655, -4879357109484294704, -8413955836368426932, 23590267372675072, 6596151960062286547, -953320502401989932, -7282876799442612785, 1744672295322420634"
values_51,19,"{-3157279481412701887, -4164705989669424629, -7747712610237359071, 7775798503114566664, -1766247536239532833, -7649815136056919737, -5424836369897590323, 4368264547882548645, 5118559223580982903, 5886320147958026824, 8520770785219561046, 3044029179334604371, 375877525471795109, 3672531662307996926, -2141508770272170933, -1315817137401147928, -4252267964662774118, -9217455161205349195, 494296754620181028"
values_14,24,"{-3275764841716285436, 3999696873246049401, 5970307587415678830, 4103942376797876239, 1699159956739769752, -7960152113300009082, -2946535028335186789, 6326571274611586108, -7575763988672218447, 4784279710971807785, 6461925514605142377, -5762629025417555504, 1465249768828391306, 2768255067164567695, -3469536521397362190, -1787679696454632174, 8068006888148781725, 985810702597029547, 4156137786159350401, -6982980992683999619, 603393719452701590, 7539085065971667359, 6851478936237838421, 5188822898902394516"
values_28,14,"{2255186507581163416, -5666679321676009217, 3399837552248266433, 504598307513609388, -6511993883621391582, -4221239494821611248, 4668338330498376895, -3916964050128126072, -1180317064243142501, -1484407139222674802, -6462140451914760266, 5907522918301029169, -4584342862119437654, -3224507829320392394"
values_16,9,"{-4901106898798761796, -4507764534272163709, -2621004886496699992, 1199261116689759622, -1041671319635070596, -1558027202543548974, -983316348370911576, 2853362840875757468, -3563907418192266258"
values_34,19,"{1041568755935807474, 3750625258231603192, -6339724369383526052, -1578575628876732604, 7443779287373422491, -987769734515263324, -2268697884444635045, 5374471353843407742, -8647966553000800187, -9036991329447030458, 4723068928333028679, 6886445862379695100, -8430289312427424554, 6940837458020586605, 8161042697275744972, 8613863819045206308, -5419926711521111212, -3221499118017952921, 9151204766474072561"
values_82,16,"{4889222254806331184, -2122749351410318796, 8134194546854544747, -2457460125328843963, 5725207678067094496, 5807605449526031022, -4171594152661793312, 8852846855152366950, -90514345621683387, 3552555047340065074, -1790057344747117410, 2246945124700247638, -8882090725934514533, 8823333815157406438, 5865790494246757140, 65523725508749890"
values_46,19,"{-3424473820989801823, -5983168118054205919, -3411888648426262720, 8794313580860695114, 5228703030267315245, -4477740253896340302, -4275313747745249165, 7365393499613246775, 3361105256621806501, -5298411553659986593, 1078557922330879547, 4836647299437115700, 8127652049051033715, -409268039007319203, -548810420295448886, -2399071304318907232, 1813362259910302138, -280934420539859030, -4869849531189339545"
values_27,25,"{2058590617595988595, -4023773840977204483, -8550993364225130827, -8652971676485624460, -5477864482925409615, 2765666646278600476, -6069988277283513966, -3330890474201348832, 4931373133919786416, -2733118209032977758, 8228678228009059734, -6427019206486721634, -1204350591101207024, -3479577911450610919, 6731746276347980613, -3267978311243852402, 3147883566102779863, 2809004711035116532, -1642726522657097640, -8964934191455137240, 1443126980412989630, 7635226282092842518, 1170732449442589477, 3571564484955067958, 5561624226831967069"
values_20,31,"{-8979803603223165494, 7010437313072725009, 8794516885730867435, 5996695354170703956, -2105597712359522582, -2358646736267363447, -5109363023148740500, 6419041617925186483, 7439020473437722998, -336342778040288436, -3796149117293692942, -4539898326805194634, 7463438830214217130, -528338364595723893, 7011104145129523529, -6392807019322568152, -785028232394284824, 8592420958929751209, -3312085526969430934, 7605854469806063277, 2156930711525432757, -4921348476519698855, -225371455974508884, 8852372423897747849, 1890457570656972389, 1658135880450097671, 6833814739027163401, -970171982698158394, 1661654157890398860, -6723341160091163815, 6473881844519709434"
values_9,30,"{4891383658036868823, -3230002470765363886, 1062192611660135513, -5530873864671620806, -2119077808013702773, -1217896025024305389, 943822828484662359, 310225256028592960, 3594709821990979359, 6615527213241995525, -5839859014900746593, 6725389126424126176, -9215906332958664883, 1375827185230713460, -244349686812645135, -9175386089733959950, 1317845977503113733, 1603659118428156482, -8600660721320462547, 3452484000687188574, 3079906072878504704, -1091081091727139818, -3519838318424254378, 7257904723817457028, -8473286306412977033, -415360505329496082, -5524831106592846233, -7978097965233048175, -3099913708936234403, -4584809801476234587"
values_92,9,"{-7846388484366390024, 2089971120774616707, -7263378608569901155, -5735702641408924389, 7183874276043648384, 3529511502981002342, -224295457705282506, -4713317104088649728, 5431784040567347326"
values_3,20,"{9038900180308306583, 1052929452373170190, 1190094765223000157, -5962988074802853392, -5137971970815213781, -99205737303237228, 895381256178431200, 3966698344940298290, 8253703348980651279, 7020634252607509380, 719347357838382706, -3727027635709855676, 6301794594116852173, -9141851824282595052, -3411378510048304954, 1894503215045562436, 5538216252862655315, -6842644094901457827, 2756215216266332281, 5406528214540835572"
values_98,4,"{2774450290315372400, -1959936964310160086, 2565999065965405920, 9052841080619309421"
values_29,15,"{2460639806155665970, 4029878043264478474, -3198113890716364911, 179067048194921370, 4825853155156876405, 8532677656832364861, 1475527571144026652, 6551313465841093010, 4883466950019345225, -1736017624233103610, 2791077609475837296, 2667447363056488481, -6888495564229678644, -8500612643745060474, -8620410812212926619"
values_80,31,"{7282364812860361400, 1893841536981957833, -795817667320650794, 7967266812237373192, 8617238648313710740, -8810746876793811535, 5979129884123116122, 945085858496589823, 5377373655848777546, -6714089960072185020, -1706261321159359610, 6409766053946384065, -8973067966041124953, 1585031408155117563, -4477407423928800495, 5943495798880902880, -5954674024653970019, -267673028288487620, 4940396683143878653, 8548887507999756539, -6187828595935765541, 7092346325778031216, -5242560673935111291, 6954056661713744007, 6989695294593061628, -249677149389050648, -2155672925524439028, -6712585982090870535, 819118915311775504, 3364074529752199313, 3740121526191759120"
values_73,18,"{416076033311441602, -5910057350633714869, 3517112092449233065, -6814641736192757219, -8600640520036001613, 6755022814566826259, -8270626338989864104, 7506707455137418980, 8290362239833329790, 3580489476062287183, -4502449879599179073, 4906489265113512649, -7229730520637923687, -4357660282985821277, -1175186155376648226, -7470058155531132749, 7917998258725990031, -6989724030287915180"
