inputName,k,size,arr[size]
values_89,7,20,"{5861226326264519286, -7061826132330576524, -8819041784555788375, -1150739937581144791, 4066442356555464964, -7290971180538577910, 6562481425204494673, -995421194237511801, 1072499782577599424, -7604335178036449507, 3091764954913061495, 1415813783376880347, 6503386828620129297, 130971553364087126, -8322435756083017078, -58457495145858377, 7903144302166635255, -823681706182502860, -4437778275264347221, -3867773309996397641"
values_51,232,30,"{-4303465425723975542, -8720511117478978399, 4726902803599722750, -6716442979461967990, 6327304119522370536, 5509285622499586729, 5942153198608856513, 8557256780357568558, 7707231279826578684, -1394496591460605254, -3309013586160704641, -7745487502097189522, -814023026884819922, 8908362724061334712, -8358004800032636986, -7682088564183096300, 8547840209290499609, 7867337886095856916, -6343327525797625938, -4213117288965625558, -5232653061019362087, 5932020149864935811, 8927362558855452233, 5555165997103555572, 2398045361297985634, 2288191195798754765, 3942549763741462453, 5068553352987586815, 1190703305246190699, 4386802134658774205"
values_14,156,18,"{-1333412042615059111, 4962933793719653149, 3135973797364214085, -3474606834316888608, -8941822600757922920, 7403108542831153594, -1348704514303277520, -5826161487070687782, -8483300206211651954, -271744395333303250, -7786447745822107407, 327359447860610578, 629224295041194007, 7633481220094154285, 3568390997200066448, -2190285891819907293, 3986120463872185183, 4825868162027622979"
values_28,138,28,"{-6177119350449804606, 6853002782636313078, 3200273643806383518, 1225764707103157315, -2112817444638947200, -5478805212245325334, 5170296236419366433, -595125880475074100, -4374117516118869937, 7251892698638817375, 3213184328552129498, 6054713996729379974, 3952034492514781076, 5422862816759206860, 3084876201094785894, -9122424489776889028, -3648254569730491176, -8336757250273376234, 4157096632249555823, -8107902552791789116, -6471194289015668532, 579611488038455710, -863890081134083121, 9001914976603010945, -6789945602673966451, -5174607670216295399, 2605503252324563343, -244771740925779839"
values_16,156,21,"{8686095559008229769, -565113680720200213, 7883246465387617239, 1812440761180106164, -7751422060384982078, 3865279888017546580, 592769211586836833, -2445158726327919196, 7283241418348820145, 3736899416019930218, -2507827533369643221, 6539237309675084250, -8741482164007324048, -392324485529771546, -8174392397061069255, 1376682640482088321, 5310413141537792942, 3355800794741853715, 195609251232117256, 4825247502904871558, -5254601547988016590"
values_34,107,18,"{941667819894943955, -5086135038547076218, -2467222968289736944, 4163699937387140739, -5435053271498904347, -183719845207763519, -4450400911976682030, -4903895868088829668, -6154884602924260130, -847702181203361351, -1219928709508016509, 1340455405846403607, 2938118431120028181, 1650941160496620980, -186158716735923796, -5973550130168130842, 6551600355740215009, -4970926642061599548"
values_82,7,13,"{5038962977698653045, 9217110754753421198, 6262132938143605795, -5018590276141750196, 2173913537056005317, -7695655302515165599, -3941480946420545298, -932112883059742380, 2107175966911229150, 6478867607527063631, -7067703212346785024, 6094497569826549126, 2032294433462246016"
values_46,151,21,"{1642757496222692346, -5378788228189989039, 9044896705939196901, 8907891012233157565, -4311585235867606965, -6202727661418271584, 8860120654782084561, 9078009953467831407, 5223571558219795531, 3504916238961821055, 2663930047879110788, -452136185181664203, 8942776038623555303, -8239709661462986431, -748170614729780894, -3646690762434935187, 5595112835373687400, -6481514076131777155, -3692446166959392635, -4731486261009408275, 2571400024566724371"
values_27,138,8,"{3036755578252252552, 885878377011013056, -3532165011558040796, -2674678690776048754, -1721296560098801414, -7267713645153223246, 2614459475819332025, -4451406651439343097"
values_20,138,18,"{2117467706634344254, 616856628896591510, 4527206635279487308, 3823551647576659926, -6259860687279013067, 3088219314311069554, -4671533657599816484, 4676264365343600549, -4203771959070762008, 5885691197220015166, -51668852101533523, -5008205049521523907, 8846488250688688089, 1520723875545928557, 3864170938483773008, -8685746567556031987, 8955452601798167928, -1127343995052194110"
values_9,83,20,"{7023395917099572197, 738290207159035425, 6102519227014270172, -6042773360700100872, 6200274437822595264, -4013322522759574437, -7279308294737250964, 317775654416945994, -8028436592957450168, 222952902711543805, -3691605991728607953, -7556810205713428843, 2594354215506883274, -1809712915846554162, -4587353671027834824, -7231655641225175374, 5233000150406763503, -1278664286799715882, -5198480900414035857, 8073222770908389219"
values_92,30,13,"{-4389673868288190854, 3998656490335874331, 5929923111890531971, -4307347105498764291, 3362523291305475240, -7280075732979739238, 4146868055252461403, 4080616492398289032, -4260344775977141678, -3474912870821884787, 3597370155980318581, -7241528507257943710, 1732751352675998134"
values_3,83,15,"{4950087077967628021, 4305028736222557356, 8934556674318766526, -6842276302561663984, -2265683117383329083, -1775404486908183256, 2730283438173951787, 1175048022621489144, -920317134161024802, -6992615398536470091, -1718275712994927911, 8809494630247459645, 8531915915504265403, 3241222930835979248, -6562323961185500068"
values_98,30,28,"{71006197924926278, -318834596138580920, 2880647356441883807, 3467072741289221842, -193081000334019013, 6252335383975967149, 2265423060057906348, 4695649836758569175, -1151308491653458882, -1311327580171903651, -7900286875751034074, -834260827998824690, -5614365055028817170, -711648541523848760, 6336871832012348983, -5061935424895852206, 2404235516680734349, 2679472347481530400, -5241669020718590082, 3047005599544216717, 6918858887687944999, -3501947792161105799, -8290638562061837835, 7059478983066454717, -6581274390893051719, -1512760545773129067, 7764523804241591786, 5104093669729101539"
values_29,138,20,"{5474261658117612069, -8911040529021165129, -3751845723332184131, 3770338402634248799, -1537979147052816682, 316012408656596567, -4961263622530856788, 846090026923090247, -7796348163087840322, -6120995405917661946, 3314891067622225801, 4988324221398594749, 5183213079002496169, 6054372547931166607, 6900719951482055724, -7175153538105259708, 936763788476508527, -694048956522966755, 514873104717580788, 2109928249458152890"
values_80,7,18,"{2685372930674798304, -3092207233115823919, 1702191778819531383, -5431764054161883134, -2822266157889853282, 3724652064888221671, -4522996257204185132, 4238171291150516639, -4633659715400782974, -22958813873979694, 2221438106817865484, 4654886805688931283, 4395275213231028435, -449920123038000442, 189413058735844988, -9474617171326634, -6047787978262171840, -3548803209833525116"
values_73,171,15,"{8675821708679978968, -96388481132554589, 7660709059942111619, -6953833993901215042, -8595741984577761098, -6967871292099194339, 3617932800755939666, 8309880919387900992, 8857702960544278984, -7097598134912981302, 6718972230433557316, -1402447348961472288, -3024095156586555553, -5205498484273193663, 9187768145158172104"
