inputName,size,arr[size]
values_51,32,"{-4534719508562585894, -4390813279295157478, -115413929102164387, 2072291616774511668, 7362296204671302353, -7596886261007800074, 6491097367925102675, -7843581030807706143, 4700690445912628606, -4153530641330350172, 4985079257705334579, -3996474846320916935, -3454670721501131259, -7795428457730757670, -5063823497818653964, 6080615223462286551, -952839477751124772, -6372787565886185292, -5887933502183219947, -1716848619978247363, 4512124231583717967, -2076194647286016777, -7908970087954764300, 4353775937068977709, 7482696354954440990, -7504901452641538343, 3298047189102919187, -3144036511453888953, -2286263815020126092, 1800626260721421821, -8307573834577787370, -1054162825358899775"
values_14,27,"{-3611048673852795856, -9091373275450636765, 8680793354453760120, 5773588912792127569, 9092248632221908812, -6831495819650092095, -2748083939673983379, -7635323697931281501, -3795516615327229314, 3310096640665674851, -7895109324420535818, -355393287427402320, -2580046977207991538, -8483908982355023520, -4532892767179595647, 5876367055629348151, -4094441890717038274, 551628323772000709, 1081997685018188027, 1182617777501713564, 7591601755250459131, 2077879640437275965, 7810269550151996340, 152900794011012843, -4169829886663970805, 7260666034554100098, -2089082107997609024"
values_28,3,"{5450711626122850606, 8174907920140321418, -5066817783342714839"
values_16,19,"{-5385465580896180224, 6381381194918280279, 7250764564666365195, 3959506479741211820, 3194811718760263456, -5846879290285546833, 5280896158401208878, -284199537062702215, 6420741797712310692, -8049074628261142816, 1778797573243090786, -3832416014451299598, -1020614048936143997, -6225155996294371360, 7006750063957328713, -6124805321880841785, 4793460134222609784, 3431054044192889690, 3652583122409998315"
values_34,15,"{987510719422856953, -2912455571185203025, -2446156391312947536, 4595292189891911610, -9021777982126310557, 7068035046231480014, 5352452786717987717, -1338791440239519741, -6182699997680047762, -1935700989059363332, -146329198384405503, 2382688372840624875, -5602132487621768338, -8985559119818644152, -4056242862684818994"
values_82,18,"{3274844579969703173, -768153586743572435, -1941152472053721454, -230440717349594322, 1259659236851406233, 8737628715860669962, -3391804516332223321, 3374785170139377305, -8647152840910434496, 1288587336917962588, 2092875295208782245, -4911417948416608206, -659017217355401878, -8328525912297572904, 1953614679822330805, -2164177572982064342, -212628355614338734, 5175613585622960461"
values_46,32,"{-2537258732869818815, 195020028415883132, 8699993901976948142, 3229664933670140553, 3756865774071428158, 5688630095774240606, 876263416532756313, 2064485517305082967, 6713056478259554754, 1317652222952488217, -4108519412599295332, -941751253096104705, -7370535351636116333, -6295334976905513156, 1436933098731187836, 4140407793841421550, 4446500709591278802, -6277238907657468829, 5682931346831808192, -6471628895992679973, 9157766503817768076, 2290279149889284503, -8248073134424146390, -6098490512827285323, -2264769134460060945, -4756186355203310777, -3926008198989024309, 310107151400769177, -3256764344168388, -3002560134957875464, 3897311031812722337, 2230204989731423097"
values_27,27,"{-1015433772105852265, -3705053033284007336, -6232702518350302525, -1281380974471489334, -1233800639487620129, 5611156967046007281, 3795437743769896392, -8612714488843897400, -1235261634519887087, 843227575568672128, 8940231403754910371, 7559673019880318763, 2996568907497176540, -7275848746069439393, 4983135105992980129, -2184767364788570620, 8463604530577428529, -7324111895120184491, -6619864595889654526, -867452973352362176, -1006401107763627194, -2556051319137204919, -2048131925358036078, -6071734690916822041, 8421251258987564674, -1470550734631180653, -6576566033818216034"
values_20,31,"{8109874952960532793, -1727335470680114833, -4939950860639288157, 8510842893347146080, -8295645094195200821, 2948405375677020235, -3567064646538152716, 7382502145924178223, 5865205903715704142, 1023707510829088933, 4020425375439145419, -8368753338259687436, 1571880837177260739, 8348025727402727816, 8071816843764722731, 5617105289794525163, -7983757158112653587, 2288168583036624217, -2229815071082564984, -3272752701796991426, -8364074038281220762, -5895091011854087054, -2391634115270462634, 7656885107051808902, -2516881887291993933, 3116697574451177886, 3276367748459468461, 3251193931914019899, -3138259368104977039, -3717352965020667543, 5471440703924209908"
values_9,29,"{5121581578068474269, -4582684589536617544, 1196950430636179844, -6485355678440404427, 3199986626254453442, 7364776377210319062, 5920032697418532256, 7254402218125283187, 4249018467104702168, -940813720809035663, -7129829798801791222, -1633702703742279385, 2208455054597257612, -7033492256687866330, 1122923187311449218, 6691356203719057947, 5468388613583478784, -5139790472627116234, -6225308123264438037, 1442438559112224854, -6118554453959892838, -4129024943873117588, 4299765181711177390, 7757748009411957257, 5696898064900447046, -4659786568483383999, 6624051955237253182, -3808254001114058238, -9061759676188539699"
values_92,5,"{4137936835602697951, 1288400219341945044, -1498302245950120540, 1923914437556088450, -148533437714245461"
values_3,15,"{5970602368519388858, 7611455909833626709, -9101395754838484003, 1108138960440824862, 4926616408280885892, 2628117167564153779, -3785931035241831451, -2938330143704844082, 5628288621608464901, -3512750535458837574, 814888707756373662, -9209515819300628296, -1837734907202298773, -5158036516269134892, 11243864605297202"
values_98,5,"{-1802943745046740823, -3767772102952714614, 343838351648282601, -9028248668009993337, 6813722674035208161"
values_29,21,"{8719007118600310840, 8334605177522379596, 4171437530234539489, 4062227824887477063, 2131261306480134216, 3961387673620771552, 1543512583734496012, 8380242880652939499, 641805440037945549, 3402567755839931215, 8922813588132917140, -4516510120154353285, 4734451521576741549, 2969679491260374357, 3418982830706305065, 6734402660871967146, -6052751575315874831, 7846180586183448981, -171656614128946793, -8676273284982565159, -6865877513323140209"
values_80,22,"{-7293596069956925357, -8610909671028007315, -1967717580326408409, 4651304890942445707, 3762667210174640918, -4193507070480254400, -2575986282171986199, -855302731812289274, 4321864992594605144, -2362696651485616099, -7076771072281950150, -4476091160266773921, 5338770301360503918, 5088640730846518777, -5925465825255116898, -7416749731116002056, -9080295462049828777, 6974759091963676425, -2592791882624148814, 5511503151836082962, -214688392109983157, -8720753721066293824"
values_73,32,"{-1027055284585470279, -3486680003939781121, 1779528976582345136, 2087397392391946553, -7168048921798913021, 1965550435235450128, 6983728058392400981, -8426830063673512198, 480549704998135232, 9129403766719046275, -8601081914410879503, 4058864074854487113, 3055763145028725637, -18009038455469414, -4195141156425442049, -1995387619682517109, -5784338559907414833, -2970566623742157792, 3448127320195169603, -5193810613442851721, -6701653305713763768, 2728222777367449317, 5215255033702975838, -7105822339256016806, 246903561679203639, -2467749572154277156, -8601093524681615073, 7464334741168313048, -3343090276766756337, 6847020483725937024, 5094034375588985981, -1685888757396556523"
