inputName,size,arr[size]
values_34,7,"{1529820838535360862, -4024216322737665412, 1774465488595748147, 3103029240355291015, -6879432791550253143, -1957799504229711225, 3712772409791725657"
values_82,5,"{8677164489201959587, -6581071650276164051, 3302555291098438854, -7616160557254170948, 272603709571408957"
values_46,26,"{-1700800380306227282, -8179169059990029675, 8139514147981032592, 4088356894154411351, 3439755579389014929, 8759187442984539820, 4808084261610037711, -7386182492170385693, -30734539581336736, 2393290895107070764, 7619647885494106226, 7109008012423753227, 2831477447545213193, -2891270617871284862, 5404272091390068260, 607181463805328783, 6923565848112047054, -2705350279316823129, -701636850980561021, -7787993905950484335, 6070024525814237925, 8617399192638120461, -5773498742699200807, 5828368931425868218, -7723189075525673705, -1335028284062662667"
values_27,12,"{1152334460685193680, -2953114028632881120, 969516763003395564, 760768811394622291, 3511314444448695351, -6027182596917394863, 2226178588945745672, -4782682162137435411, 8879255359579545252, 1323263817815836034, 5219694742875094798, -8126602101275995442"
values_20,29,"{2661732281560309538, -9062077920446680966, -40302496657193164, -7471526848426713349, -4921488130333325550, 2523653748766931145, 8373077223457337226, 6460689828963941306, 5129295696749523861, -8691299556012534319, -9055401087009303319, -8823574905195397528, -7965045347973415468, 875115726832606339, -5224315987932977399, 2736100907990472592, -8599598849153335414, -862331349357150866, 3995851588166901796, 944370190070256059, 6313787412862092850, -2241810893096374520, -3146525760244982092, -6443496066263038063, -2017374584925192666, -3852289378337021240, 4514648881364894940, 2394746355191969409, -3390315473518573717"
values_9,27,"{1235153103864209913, -5131358576110884584, -8886299890118297710, -2517243071982083759, -5315369693513308073, 8909754420780274907, 3157888405593338561, 2134550497238533105, -5831935302450704060, 2260974485301465675, -2365856976498953904, -6334325190916627947, -1374473365779011217, 252900829956200194, -6154449084751350943, -7001691863125234754, 7359884183652525117, 4400461299500249148, -927105886505880128, -7810799361238097942, -2179038496319686926, 8194553355675496137, -822748827641715939, 5040540786940468456, 5636438752635913688, -736454443244411149, -924095003331100614"
values_92,13,"{-4059004970354517439, 6897640215930561259, 7178343905165361954, -1342266944702139209, -6144344434818052984, -7358731646083516222, -3949680203129942176, 2101455011780637509, -3399801482116782307, 8450415844589883189, 2199507432349526561, -2350363859005444302, 3649036463963152156"
values_3,23,"{-3508427949698485544, -7642419912331035581, -6712426663448347935, 7001401620293925745, -5311072212422086646, -2364812782718323790, 1294740520203432560, 5196875978830285609, 6085399641103629135, -5843261620210023020, 5736855039007267227, -6058697549395004030, 851103872273828324, 8252552269329047682, -2832772181435227456, -2077716118432502388, 3374378293624617089, 6034640906472708845, -6991696862396982765, 4870310071569677736, -5221733697871483991, -411614648556106678, -689791518769428827"
values_98,24,"{965285912707083071, -8803650922274952530, 6042053791175653777, -2526795778967564986, -2749661795830911251, -5510165168165961326, -8356644625665705099, -5675879537375899780, -7641832962672484059, 2323603071134644551, 32224524011359104, 4444218616292956354, -7635909706534974377, 7354570940658389877, 4370773561356127814, 8182776066572605634, 6886280807727874712, -2841153047822740361, 6102455469856622937, -5028765146671851286, -3078754246407933755, 8271399574745987050, -6708234880713904509, -8494655470327945592"
values_29,27,"{-2897099557650024021, 6817533534091901578, -2768589013804503970, -1134661105371123959, -7943247705372315075, -606719845459467584, -3089000011314029056, 4102354403745089737, 4029916352351200153, -1191968149544073953, 2265804262065412986, -313875989951137092, -5920475580334515313, -5669265881114193398, -8869615288654396008, -6351890091444318292, -1194969353016964994, 5309007527260960584, 2896551790479024151, 5030432881494705037, -6602598967699878705, -2545932286354038546, -3974013011327813087, 6646599341747460614, -2030048851970858509, 800895127077374083, 1844460618972082594"
values_80,8,"{-5313751961166743779, -3317535905951510646, 2917286297502156655, 1383244902527926723, -2402401363345360937, 603891263558820908, 7941103608657260150, 8918894843977012851"
values_73,19,"{-3978321239632698409, 3718679481440322649, 4189800154504632006, 3027345762544508281, -1897088596268356172, 8194084328533529702, 3577072076404714768, 1431779000031582027, 632169133357415424, 5599154805947931392, -1858148027996783391, -8015383682962284896, 9057142764688579436, -3231233871537851861, -4003147500833214318, -3746228122859767814, 450948918164235819, -2281549706269034551, -2214508876145084483"
