inputName,k,size,arr[size]
values_63,139,28,"{5043179351986742520, -6731138863419217566, 9084048004862384130, 4981417942301218070, 4900854919009946739, 1285229148080959872, -3037392056326979139, 3641771888119221980, 1266973642078988070, -2786010476203669899, 1386958074370733746, 705557117102726380, -4702835058315185796, -489130409463365828, -6531274537525076258, -6743665931231829138, 8450417309793982734, 8200134676708703560, 7971519295085757860, 6743180048260464012, 5057573586630452042, 1439046846001799812, 6471563972024124714, -2780048319866729382, 1341543564062261041, 7084322460267508371, -6726588528739808736, 5712504798557897203"
values_35,29,26,"{-5422888213407447166, -7423073261356440750, -1072630249862053320, 4956195443769664332, 7633735749633754789, -7736641171807904638, -7698602558155957619, -333612457586528881, 7194348047991861482, 8790400824497909722, 3815938014753966322, 1489824964815329132, -6523339575202631664, 7007557647592162253, 6449206120774971763, -5222732885565626889, -802277927664317113, -7099349505065791026, 6643036499314023033, -269653177419007806, 8904445583410046766, -4813603407673631770, -8258012921527212436, 6390750483684646938, 3576046277031162811, 563180110070005300"
values_97,17,31,"{1594997345194234502, 8642346726611137370, 8851669796330105857, 2513533075024499919, 5439642063878274404, -3718347477596121204, 6601482291581419344, 6916652509457989873, 3956539633316890756, 3386061290096177650, -7599101752117097591, -1695236487752775782, 1336119370124763653, -8656303308434245638, 5731164588421865423, 865147943073886700, 3924544298007985552, 8581044551601620996, -1160973414043506228, -2749708131538288820, -878752342319158514, 4483779185511059936, -73365803140314891, -8788621580705079448, -2352032113672347872, -821566163541680800, -8300461228158436613, 6073301831560022471, 4442604880627171575, -3085666866589609858, 3507421565550047559"
values_75,72,26,"{-5948708852157146430, 762677148176212341, 2653147850348407757, 7292329572305729088, -6714192746452142662, -3217923078159958693, -8121533053548477486, -4510063303776542350, -4934665411310379126, 3289885427688451375, 7538409443892121788, 6834602173928876126, -3159889741694097293, 6271963179988363001, 2521077817114226231, -8150935086523196836, -2079840602838527713, -38661908731913855, -2888256465854231277, 3101463973091936792, -2189523400952847882, -34508366714691121, 470793369940008284, 8817364720459992967, -2056271141087250796, -7902001500390038399"
values_57,63,31,"{6468091431769363731, -6143872980485969334, -3366264203584509201, -7648102828822046547, 7595256916683102799, 5396967849226477209, 4994854593715566816, 6928648116011646101, -1196296541709493317, 4816987533715923161, 4296390924358544625, -228063889955341980, 134066325290047816, -4860281709677146729, -6241177820389392666, -3279814374479646398, 2271510151494343583, 7936889599146621469, 8948634736472129002, -8642672066911907551, -1989548149340181968, 1062181603729598330, 5180615408078823991, -7882102257864726702, 258416284020064683, 7760325618545118671, 6967972829869127073, 6218493095930976210, 5915433529103742167, 7183446658368241811, -585886944608606310"
values_88,27,14,"{-3011530018913556241, -5984463655631740793, 2805052808381915817, 1472043905469797728, 7377313603898366233, 6501298093766201424, -8802901613363877508, 2858163728247861561, -3239589134697204233, 7046875111622619411, -1269685562106382895, 7782627632374901652, 1492575871309002592, -2858152352537612065"
values_10,114,27,"{-4424433352556065468, 4635650740811232820, -4315211594922108407, -2112788631094866878, -3401228513090487002, 6460417497496753510, 6241333382594453036, -7555418600113220487, -5982746626461759758, 6428500951707499487, 102885956398705086, 5403788260009537378, 8902565300717607064, -6190555595742405524, -3766427771501312100, -4585824731412569588, -731134893057920216, 6962983197533757458, -4197285911845070513, 3804387899214317352, -571852878202898446, -9202803548284435540, 8171138371136309544, -6842305810671753022, -6808689821151931980, 3883105033765415558, -2253365610356858276"
values_53,63,28,"{-8514102029647052758, 9096253414616562954, 8988730831616131884, 2051479027140410669, 5728642653370326900, 5517007403313818176, 6739748805587621919, -8424627583694920084, 1098778220428537629, -2412852319466561528, -9025993525240343806, -5470023136328917, 8546480462778440448, -5817611963618798850, 4892435104280853650, 7294868180413931127, 3118999423605952776, -2076995733630780450, 5459963322063342494, 3811162112052952497, -2457414987277145822, 231361588240671528, 6146509334689419212, 4407243365459145548, 162720835004896499, -3656389859381461600, -1787735758002691103, 7099736780160034758"
values_8,220,14,"{1000245489208037962, -5867939878915492578, -8466909041554765610, -3416651364940456005, 3405099615042962313, 3312527312457270481, 4992021999725532095, 4340712858885032149, -3458888723264628, 1549776868991831095, 1159106109077582753, 2383459399155824882, -8676021557097446338, -8506181567462674798"
values_39,29,28,"{-6369678503222357931, -2772117532747180822, 3366319454373043397, 379540317008616933, -1620138991163153638, -1403065271535054380, -3880649658272495198, 7628898312514026734, 552939170326774860, -4413825306830115028, 7274759723775479398, -6970747282725048090, 398345613635386208, 4576223522338723578, 2438926326773619849, -6819149899381047784, -6551975132366391406, 6144640421107441484, -4798374685383631488, 6355570225027798872, 7736301619696136572, -2488544875913731921, -2915559336874293778, 4783208309625295346, -5575575906374417000, -1995673464491409426, 6185638406065336494, -725600074372895206"
values_47,129,31,"{-6198809713756929060, -1862336399463498708, -1432643019935899859, 1869498664922285312, 306555734100146522, -6007765817091533255, 3666667750550927543, 3858233794527099028, 8007976526020011392, 4307644506539137091, 3569432980744420593, -8927332191434086767, 2013275604765354554, 4035236762777922880, -7076005441682355685, -401282629321116937, -7274919788111468279, -818310708822806890, -2210994015298523701, 7549393974138082951, 974553753341800662, -4176104904329244928, -7459059568414861034, 2807250198343191543, -6959866815328448988, 4785586849903764243, -7883317365265141578, -2074008702706367102, 3043543810540033364, 5345581750516365117, -8670575227728727581"
values_60,139,27,"{5671668588456916532, -372434940444920094, -266051574792659502, -7278638719736376769, -2040711997776773763, 8428903525976329376, 7637556101546965811, 4623639595132271708, 7868706731257809292, 9151588929043187337, -5756960252817244805, -5910764775486456838, -2472215226796575835, 8963234070407149806, 2373897309717704639, -1816945245037118389, -1072432242232861410, -8291788441352239459, -5430710088012438311, -8911245629266320881, -666068858436875431, -9079220209168053438, -5345054782820427285, 6537045033109782529, -365918873056413631, -2160148515187165301, -718851077790237711"
values_89,27,28,"{5041523796213223604, 2675865620428986289, -5731512476736981316, -6822473683435642573, 7139050754449527878, 9026067192085736340, -818618627053516352, -6054861463677451462, 249490776716766267, 4090175607740055425, 4627180984521201086, 5101308788767087452, -3426755511695245909, -4377770045551677671, 4906895037494197233, -1886557242045347510, 2933201339705585092, -8464388428994723139, -1012348927161667288, 2222089888908535803, 762349189708417008, 4919781587757467491, -7886299517530048679, -1901412077782557703, -75816675409556024, 8663258717428721095, 3128048562490321075, 2422764678678356629"
values_51,63,21,"{-9192128359394293476, 5424666995937811769, 6480428878991147866, 6856361279988036632, -5598760610173044858, 4361617026410527100, 6053357556536965120, 2819798399611919212, -7709341290713492437, 88275334351346521, -1860337709894722624, -8606578423071740634, -3434780555750961557, 7759312051786150761, 283776017195870824, -3305503579607182879, -6862915926259786916, -4642384906058800514, 3753146540413241579, 2880344917836418018, -7351094308732784521"
values_14,114,17,"{-5777333894673044545, 8079566691509063751, 2396370041168064778, -4263655601197375241, -2071108043969479823, -6630970107666585088, 5482507039350354024, 8165178206180778830, 100522887074424676, 713542574112884211, 6432453345729060152, 2692527915338179014, -6859849649646971970, -2213828606072992038, -6497005966826790011, 568361396511870455, -6967424444195339572"
values_28,74,14,"{1319613952534984829, 356239273405300000, 5174537073071658991, 7391383571844178781, 7707522315756692689, 1780588902632307129, 1038234569115408189, 5410545338562962880, -8914819460975560612, -8362536221253183581, -7007382103653426509, -8788629018393439978, 403772993898949301, 1136685542168147271"
values_16,114,17,"{8652780097039304101, -4040686798331558213, 2402634711337409142, -3769255617898302173, 1488768128173369665, 3733487823802522455, -7185437021948581388, -8962531882979587607, 6493723651342893514, 4781310669039695161, 4824128151127322718, 4590081380083358503, -5062881794087992159, -6053086765336929042, -8168783822089038652, 7901712186252083404, -2286271828529652318"
values_34,29,17,"{-3437705110873041807, 6207510972673229485, 83392016699537667, -6672502022124788159, -8323348717049923606, 4809106759275909463, 8936715170774162891, 1778369820561849296, -7054331528759469487, 3495696161618532117, 7723880716975976708, 5850631101754110513, -8979024444146788603, -5856896926361495784, 7797738604607866899, -2148317002562470522, 7820050726807081313"
values_82,27,4,"{-8076141207591699263, 12051603568414654, -6522416268918191195, 6315751066100982608"
values_46,129,17,"{6880566930111277448, -8789910287111655263, -795837360862869968, 7004966259904451443, -7973683134782305876, 9025293830803276638, 5583908416164142750, -6040920909649071371, 5104606364648890965, 2791980114719419063, -5965087021920311702, -4474312286731000896, -465385533222657673, -1750945118712599866, 5757709733041317773, -6112831959736521863, -8128026492031162686"
values_27,74,31,"{8276547746766406267, 3825411971327161804, -2171189057487376147, 2131807770888750179, -1091083490272983123, -8864844537557959490, -8227351990365074541, 8493417698544372689, 7440117967093415374, 8240200023424177053, 655047797256804800, 5944564614825760, -8819411954112433353, 1689261109326475469, 6191318802989922181, -5466250958205080489, -2395608923701163848, -8798057568180545414, -8256217248534565842, 8705202605162039758, -1382584458550965149, -2857119655665088351, 6787383182217712974, 848550400607447103, -403656240749087918, -3176969021538814067, 4327430333070963490, 3218524899918166037, 3955354375183248251, -5964867336280785656, 1490069938692364839"
values_20,74,27,"{-4690085925103157549, 6543144973211043285, -1394205159571434494, 8954800130541405974, -7511869114067076049, -6188094828063357819, 5644612893114697001, 8583416191541512725, -1051859421798488994, 1795790552290697743, 3792139838575553554, -7594445433078518721, -5703340863282298243, 7938115187055985169, 4928265562711907816, -987695827090436780, 714309330309231054, -6556628323754908455, -6072154439578642253, 4367395037276207305, 7645253660589095264, -3087073109809566132, 4670052888684149782, -8665519372275268037, 9157101629751066361, -1509113414303468538, 6733472403601955356"
values_9,220,28,"{661447283195740615, -3020265072284051000, 9170843831230046082, -6853393033672818468, -7600767552220264067, -3257185457588020747, 7380424485151945542, -3683499767555197818, -8541820600779600828, -2720017219033603720, 4294202901475774303, -2024202318545134197, 1761201607087374986, -8497469397834821273, 4145607084125929388, 2384111217748079243, -6872243479551114377, -5996490583295948190, -7744777397761896643, -4230061781149491147, 565675683285778603, 1719487606820926339, 909131657708514140, 5766531570135696852, 2661481406232371064, 1400864599497998471, 7841289235801290431, 5772527713716376877"
values_92,17,4,"{-4486330092705309233, 5769497414209629123, -3231940948236886010, -7464986789441507940"
values_3,220,28,"{3284568855445446715, -1749122391602560176, -5710428927826849668, 3976744850746812470, -4227186926820994341, -8826115030179086491, 2514822690930668426, -3978275534133385382, -8459010382167587394, -6667553618263925636, 2165771666690749574, 863748284111183900, 9115817768455016871, 7385717660904026587, -5824349992977855712, 9103587239483047468, 7741977347179215060, -5404092214270453413, -6150064091190238658, -8542282864129853596, 8556867365881437185, -1239454176937075009, 738669084371035159, -8544275428014676570, -8088853970730330168, 869514860223232243, 5496618960091507024, -3210323108597494500"
values_98,17,14,"{8840608325249438536, -1964478062911137713, 3212311121840503517, -3237339095774638253, -2280865930431704556, 2504233767462919214, -7842616441384454805, -1608046689202166321, 3038396241842961215, -6128681507975145441, 5195833919816386164, -3406307620269708764, 6841233438170917829, -596692196579022949"
values_29,74,28,"{2146417921483519056, -1345977767794288445, 3569335266905956923, 795571790371787496, -9159165296728449818, 3628594941475226921, 5422398459513327897, 2057309681122288070, 5853355984399845817, -5940977614413389428, -2747183438520999001, 8527424910554476084, 5278646670885001438, 6773621940737667639, 2823424743820684842, 1224564543693146912, 9063268477319528489, 4304755562985870854, -6087336108021829553, -2012162371227035185, 1694130933851055361, -3291589563469503166, 6300092984493826707, 1114321607428589750, 5811980952224122015, 3207062723335401895, -3108531937065055804, 555008964813334640"
values_80,27,27,"{5864201496224742856, 7727626708708182594, -8945494065986751177, 6680126048052479847, -9166625664280835931, -6554658288689248538, 8842641353903109900, -6136679407532509882, 5028495357570101934, -5133055041095272502, 3056612608299747159, -657547274406464036, -4656852973961410000, 4552387971246564820, 557773554292086942, -6098497927313622834, 1158398017481656576, -5944293521693745141, 6754952981078333762, 8309021313161138049, -3585700614975478488, -1058834522288120158, 4843492438039800825, -5578085379227404760, -7096666999561503329, 8394938144995513165, -8303474479043943047"
values_73,72,28,"{-2584171732836103412, 6413948040931034031, -1523763071256256305, 4990701876116940804, -3091079335454672042, 7754973788558122188, 2615786514811195586, 748276743776715758, -7525149448512446714, 9096617896548574003, -4828562056772938324, 34881713188309075, 9121388471768903529, 3013118746873141941, 911592098055105651, -415283893937785988, 985163662604248734, 6684496357487663861, 27314917639010307, 275808814103560141, -7213436227867718186, 3710884171191751685, 6480525611403477167, 8367289809920196821, -5895097584924203643, 6631258592668836437, 2750476453438143098, -4588780799801467575"
