inputName,nn,size,isign,data[size]
values_28,4,27,-1,"{7823085520664394972, 2414798823946484643, -2588916213633646949, 6428751807459280230, 4941455308159517584, 6635156784171954581, 161677325641430351, -3085988547931777100, -3790939902219975868, 4915092290142234709, -8716725173896905201, -7489057163757701806, 1020030041942759393, 2938630895188160006, 135768642768247781, -8943857556902921040, 7173219406249926114, -6062737611691788029, -7756383735832247755, 6702206679226938053, -8591152466939387957, -5007534267981605771, 742625512668655641, 8590151069871443118, 3899548049206346116, 4412550667383477204, 7411515892048764503"
values_16,4,19,-1,"{-6613508335587122173, -4897126343314037250, -7717719387142475086, 7988698057217214333, -2570073765831915189, -2051703285482791618, -6624730046316426069, -3489471280050034833, -6548872981991740166, 4788753124318944658, -106064614792578312, 936548410031798595, -8565849725763672638, 3241189653626655294, -6992644685544042449, -4211199136676891741, -3767303734037215720, -6860375880141786397, 6778255289228693899"
values_34,3,28,-1,"{-3708687678205125634, -3976459983313494184, -2405857600384693936, 3556982761201718195, 6512271286399162796, 6640259639342186713, -3783839817201339953, -2702145935070398063, 1632068242539674337, 7275760493746177238, -656332746119510335, 5170334531230056044, -662442906035458810, 5875478342704458803, -1127534796636075829, -3049737168857694435, -535254939753266140, 1401463793398878818, 2858611948021759062, 6034354351006079427, 8247734250251351011, 368743897681695715, 1578012127414128739, 9035895401428802537, 1434223923393169809, -2031723301984266229, -8973512795079860581, -6867565790699690629"
values_82,4,8,-1,"{-8258956666687711155, -2204281660493496213, 6048590911363304459, 7187123563961973732, -8899432695452585140, 6303733696062366995, 2710624811959499624, 5022636256531617674"
values_46,1,19,-1,"{-5323176579810899403, 8594200921915538302, -2396416163593993885, -8996475649651630882, -9201654822147550943, 6285313412077032501, -4934390056510280034, -817113385166126507, 2706057427571620396, 3675375274685799330, 8064576490089968755, 4401327523614030226, 4007415290146036009, -7489363683916656130, 7216849213170523490, 4672015670581341644, 4207175370126398475, 4356935994560081313, -6232362184146460299"
values_27,4,21,-1,"{175246975398225563, 1667941977075432794, -2910171955785157582, 3871894800384118923, -604779038077759919, 5710165540621504522, -2720005959423166287, 3097142931083867177, -8804412557926604653, -1778615428806399182, 7874101742603237748, 1785084526574215750, 4802878474154401307, -8883917558829710354, 3074265804576337190, -5936981676297107163, 698156699353033384, 5178103001703246982, 154633728542005957, -5000879160777194503, -2766251721284550354"
values_20,4,7,-1,"{-698174892039137015, 4327461123706852961, 8034110939992384341, -1780118494261632993, -1231741572801406368, -2440905953436441596, 5266297558539535262"
values_9,3,4,-1,"{-8215212553762365110, -7195381727515047829, -8465825847585209626, 4497002758506217244"
values_92,1,8,-1,"{-5539473639343710625, -1169052510768838812, 7553719531271175935, 1803208496342038112, -6296609732050822856, 2883195076753976171, -3626684041445069960, -6723048575870447786"
values_3,3,21,-1,"{3517215652280761832, -1389328299531487761, 2669494405662086858, -7410460694704343733, -1117266275965716846, -6291170477681553848, -1058289779975004760, -3569178403168021054, 293930416691573835, -983038782488601756, 789518687082309819, -6161773854133187724, -5917516153491770176, -3039906338033531068, 1521676661559582462, -8426349109211114842, 7296732390011758858, -3469954677990204203, 8749826607332768084, 3279631799958521142, 2433648003065872339"
values_98,1,27,-1,"{5429716838860228388, 3210677592194859383, 8444056940087878016, -3984603205958772102, 2334564747700428735, 1726344893339415782, 6692297099449163408, 7164175172585486620, 5853767734167056195, -6514650843853107508, -1536862326588897174, 1579439912599274587, 8229028963776583152, -6889541710455423600, 2495983899848747423, -4861973987405679480, 5218675210301844737, 5930232220416632527, -1434742176943029618, -4483523004996282602, 9137669102441902715, 8200447598652261083, 3194469460223732502, -3736666596520824811, -5941746992555109233, 5699969362388411757, 5919017489541700391"
values_29,4,4,-1,"{-3991439176545243606, 926324022871540927, 5013073802673736808, 5881562965944275660"
values_80,4,7,-1,"{-6642595339130499595, 8687160710740375, -5737168535012428660, 4273916271790296592, 5414169078794651680, -2161398867629399354, -2666125471278594208"
values_73,1,21,-1,"{-3422919480426330487, 880483395496105638, -8081534635651947194, 4884642993091548554, -2950798843141336609, 7763688516331174698, 3704685309958636958, 4416670742164747647, 6482211375889303453, -1039051760905350496, 3369724207785320844, 287129001044226589, 6893295510317958856, -8609822196479058032, 1463816609466190719, 6961319391309917799, 117494979039616063, -9069219402044574279, -3089945110927797616, 7808605034182550645, 2088991861347332342"
