inputName,size,arr[size]
values_82,27,"{1335927936.447, 548371124.871, 216496962.552, 1648160743.716, 1037029211.634, -768456394.905, -962521912.098, 1012718706.439, -1455836644.548, -58947658.241, 1147981395.991, -2066973266.805, 215040968.191, -911143075.067, -2049876983.664, -1655221273.682, 462594398.444, -1785195384.66, -297305733.797, 661688411.618, -1624141332.291, -135528392.717, 1475484059.02, -1816980687.475, 2128288366.031, 112171044.692, -624307851.606"
values_46,25,"{-1046754385.003, 1906470802.76, -2128720867.625, -1158050591.779, -2042343699.307, 574165773.526, -1896933458.511, 1333200457.048, 186494857.697, 143763112.758, -1857734103.48, -392714131.042, -1105567887.004, -1451182206.481, -1748238578.519, -518160338.718, 1402663918.736, 2079108378.44, 1066597752.907, 1768351080.442, 1093585405.075, 1376764794.191, -584882337.135, 1567782632.673, 1980507453.596"
values_27,14,"{1828725174.617, -1777503374.135, -447536367.146, 387179050.653, -547957043.123, -1431646474.203, -1667551042.106, 1565766262.822, -1571394906.258, -311009350.427, -2040067770.258, 2077277962.264, -1995732405.433, 163881363.184"
values_20,28,"{563132168.858, 2100169266.358, 980366033.865, -219152710.994, -1617143194.309, 695931948.59, -233325397.008, -852108760.077, 272985689.457, -1390709060.761, 1674876892.613, 168600255.801, -559716539.003, 1222014901.231, -478810268.279, 639270216.306, -426457372.502, 66082995.986, -1950720637.986, -638078681.765, -1165854549.676, 1381182970.629, -1108012809.784, 1683089936.991, 1476637198.006, 2143128021.831, -44741672.239, -283408628.712"
values_9,14,"{-556032298.244, 1001928456.397, 1299816586.019, 2004810251.291, -125618069.208, 1005397161.092, -326572173.009, -183812291.044, 160627541.506, -2001654034.458, -964216238.34, 217331604.279, -1423774565.46, -355121399.345"
values_92,21,"{455118591.901, -1538197758.665, 2057340445.972, 1924064528.208, 1291391174.491, 766045128.671, 22046308.525, 2058791592.789, 803924882.947, 1326977494.04, -800222352.455, -1769027514.193, -1478410122.705, -615784629.146, -1091969942.892, 881582971.623, -1494525146.537, 1379808743.6, 658985113.484, -923328075.376, 1841637620.671"
values_3,2,"{1675788939.135, -571111035.817"
values_98,7,"{-1903181299.711, 1601187338.24, -1291057327.658, 9406051.417, -1586432898.423, 1611384425.385, 239547431.979"
values_29,4,"{2096307637.104, -1173139076.688, 1662032918.967, 463164068.193"
values_80,24,"{1107418031.666, 1795965382.788, -1526244333.698, 712627175.47, 304473289.862, 1423429692.548, -609178665.654, 1619496670.806, -271793568.951, -1318502600.255, -1672999052.957, 47278780.085, -1026078790.395, -1909001978.841, -1217217109.937, -1685156205.285, -2085484543.063, -1300557650.226, -1776658678.156, 1081679271.206, 1845650964.787, 1619954227.319, -1110547252.576, 557825402.959"
values_73,7,"{-1400307671.776, -661980005.381, 1228809501.007, -1117140289.252, -499148312.219, 33113526.244, -1439330361.218"
