inputName,k,size,arr[size]
values_82,113,20,"{6285148473200177342, -1105384135565838588, 5648369991460096794, 404767546029304353, 8004095249649843810, -3267874561428331326, 6858993121767111753, -4558852680380166804, 5564169666148454207, 4403707331323605073, -897890737520464911, -1141613173753898275, -6271736461489612473, 541766503576170627, 2093331784212878622, -8128311092676128905, -510180181293863641, -9147055144626927495, -8820689237660173292, 2747090116041334789"
values_46,175,21,"{-6766712245765246270, -2447297776170047702, 6851756517226956911, -8795476987261737955, -4598177644366682218, 9084698226192654428, -6557036533702857345, -665991995456856846, 3633524585557959508, 4248582603739544088, 6113610095608313413, -9158107877353829043, 7318582873906834298, 6623496466238157477, 3585334780640019578, -5131214640029374745, -2443723606021296961, -7445080675114236372, -1222331905307837938, -6766458299652713543, 5512401892407992765"
values_27,118,9,"{2773972177821571247, -770445541506065269, -6004018599805322152, 8882502287756257381, 5318922215910750492, 1732444711198896429, -2749667525014220610, 3707786306913317667, -965115380772801746"
values_20,118,17,"{-7523760740322957286, 3182795780971279711, 3777615014206208598, -8485108816970929147, -1846633009221861506, -6927405116228997660, -8780854862616219500, -290096472760871944, -4456372534546531785, 8108864965897308515, -7019667600021671089, 3964962474288019742, 1970468446788345004, -2677702799552225403, 952429898345298211, -8163131059909197852, -3419608602605343460"
values_9,46,11,"{5546622223229756533, -803452766572284015, 1506206570576218384, 6916361906881629531, -3807260886810206664, 5757914762754615821, 7902534273204423040, -3722005619122819702, 4873714470810003395, -8900976966047578426, 7705779328843160589"
values_92,123,20,"{6040062649487033570, -4708285977150360897, 4796859851107647579, 7635159169413865916, 4556857775344763094, -3849252258664243471, 6482871077639746949, 993236021113401282, 3750229115326712804, -5146765746780631127, -5056585377681569271, 28606487336478771, 8428134723395621963, 8642407619622663749, 2329746824732492158, -57369475602902807, 5928878996780348302, 8183821888592182486, 2640022266780490218, 2871061885977326279"
values_3,46,16,"{6918189615222984375, -1922920046768216233, 3006177117749334732, 8342749759294136630, 6343533480809819213, 2921258827379348643, -6369501925410521766, 6115735997639378018, -2059036907987225199, 9033067025031803435, -456458602379055640, 5613012466087215408, -1704095901758718985, 3536819100264177613, 4384956854122945372, 2048121353082906646"
values_98,123,21,"{5996725193203652636, -4948176253629285037, -2870931763088694251, 4496898462090734984, 5748826973767584882, -8331750585404975371, -2690938511949976477, 5125919148223842181, -3002272917887331754, 6607580420266013268, -1279869865615872807, 9100916172907291044, -6801245864538102857, 2160571505160849294, 6566830237523545082, 8757630567834406640, -1100960619433312623, -138665074172495563, 6433849004218674096, -983060713874550086, -5557800285913902042"
values_29,118,11,"{5637624221005669038, -6697498431779402389, -8465066809204106105, -3055288125810039598, 5585808741183264803, -6312432663517810276, 4678174464175432501, 7211025147385347059, 5999408042957768801, -5904827302193266899, -3744769741751621707"
values_80,113,17,"{5708760180813181716, -701390123782824655, 4575123441762210553, 7566733251676208378, -5279321161798945124, -3739829981468767677, 5748379977287748948, 22061510529888365, 1498568320820354181, -8267814577818312512, -8044829454545908454, 6752032518427920782, 9138354668557089140, 6478161201480310410, 6685075698664789271, -4105528990608240170, 880684070899669885"
values_73,204,16,"{-7146477955552606156, -7168750656145410679, -8689651685156173247, -4572292734239295920, 4864885527654014104, 4438607593757107600, 879916994129207470, 7456539009067825456, 135791450590691650, 4740158390522477066, -6818142865285162407, 2906077541992785718, 8284879050949672356, 4342570665005381686, 3831475238543072860, -4113945783321858706"
