inputName,size,arr[size]
values_14,30,"{-513993815160767675, -6275546989187605895, 3044290618363345153, -1366284207201962669, 2054065118549300955, 3148706806798688474, -1944687888651543708, -6035855725259988357, 8461013654249635427, -7658059695407250802, -7944546385928047385, 2549982733390691064, -7675891391528022498, 6851720268225990372, 7190907842821640704, 3696600152643491613, -6466895673090081733, 2923038280778752357, -6460372523542058570, 2549086554110213335, -6034306144601358010, -6664128058812412732, 205235200357873097, -2879961331455409784, 6240471266029478293, -529662104237072807, 7580691280447780392, 3129839154358098890, 5358927172612866796, -1177993189525395548"
values_28,29,"{-4370396874631282087, 342927439169239175, -2705241072723729241, -2019800194639769989, 4497710174640371454, 4240142021926110845, -3494889004352650285, 2219450003149873117, 7271310224943797418, -5719721726841462562, 5100578363044748389, 1972097697064553120, -7293031844469725764, -8670890132945450341, 7431038052522720493, 8998849114099228598, -3047971915092106417, 8908867947949030242, 3183563882318702774, -1140585531279717907, -3950841326690666508, 7668524956072444966, -1787628611322870857, 1883465979909720696, -6226587435152637331, -8230727958389350581, 7033698477012634599, -128265416462345115, 2629299111142026468"
values_16,2,"{-252437209902294674, 3318680685334306262"
values_34,9,"{9184047067023760132, 5161919839420347374, 5948755019688204879, -2630831476759184675, -3284872917476019200, 3137253797190704757, 8740379405793919769, -8828043855518760357, 2486993181459576913"
values_82,14,"{690551366413659503, 7075869592539660363, 8328590233725443709, 7341002082348701042, 17465284989088245, 4775383455453817863, -3837302011488306433, 92055287487930737, -3825992911032417668, -7676727895051829203, 4306863299527034968, -6634922520221514865, -7464292063110973276, 8486392443289150114"
values_46,21,"{-8774112124274357682, -9090264330653419016, 246575255489433723, -3598454814324983175, -4134502513533324492, 7703884233266482585, 562102764035271746, -971758396937697264, 2878803190837955538, -3757819353995885536, 977262000114277989, -3966289835671037191, -4682104816293011825, 5385902819374281741, 5143283352941964309, -997614275519911526, -2898880716645256031, -3884991634858465104, -728814745710622244, 1915757452969453302, 6702444382170362400"
values_27,27,"{-190721934232236156, 5230936579588400930, -3010446438117582539, -4974773449876781879, -3193480222095979430, 406163653101551656, -3899876214643058403, 7547676503692121612, 6037473250714523091, -6329319060541231066, 2220575372259300976, -8188610790233962895, 3201923465066010016, -5802972516947154537, -1458352536207425885, -1119999527157159493, -2904898364470970181, 1782627583082303929, 1052842618432753400, -5656163413633036007, -8169704914225162417, 3165118993952938468, -3203376897004110135, -3944916444609979617, -3549375366592128302, 2599382092179511426, -5690490011726444120"
values_20,22,"{-6087945509733474757, 3389242035335787324, 1444649697996598538, 4446749720638298456, 505082672803081187, -4753014484727196491, -3406886914455750225, 3440822579627714755, 3012653077395965225, -793598669222974641, 7735935846543556289, -8413452108295405014, -3599148633690719972, -8217635293710188320, 5995232206834005921, -1293190298598997749, -3214510029024587659, 891699127893019996, 6298182510558518927, 1314332665006276482, -5033106580423124900, 3287672522959815920"
values_9,32,"{4345239267665081067, -2041720694052383509, 1038136941659595208, 7199920505459396041, 8073424865757628222, -6548764911116609411, 3753673904564197426, -8411849885022859491, -1105185289134986588, -5625268784865429655, 3022011238165819939, -1131704098369301809, 4803879965767842128, -6837217316693156303, -8350419013483751034, 1224502799329356042, 7556446154319853441, -7900529413474512607, 4025094096898275095, 5128410274136348569, -4080450896966253983, 3502450528225036051, -1244919953234288826, -3101195000367687643, -6613548550615020429, -5901954032547540951, -2031319479165989171, -573814852894877709, 8850068955066807377, 6005112535533560878, -4255905072064361632, 3393295595299445604"
values_92,23,"{9126502636851657034, 2599410844055639868, -8362643375676813726, 3395199357559872569, -3992182388208549112, 4854637728720956256, -941987161150600623, 1143644913720993471, -3732669925159013393, 3963508587491860396, -4242621623729119708, 2279019034702917341, -6326680346036107257, -1569900012621172980, 1446639327208138670, 78045805862513246, -8901397296238085318, -337462236182570642, -4936263649533605804, 352573683820520238, -4361911329734218697, -8572514955068325498, 8475588089475698300"
values_3,20,"{1509114704185267941, -8314058488008367301, 3468768927688292779, -5867718016726062095, -1731980013900087519, 7508043050647294235, 4013687022939066521, 7308012210928634755, -1797297178095978033, 4372117497323648271, 5462910136678774738, 1915308003481536393, -278699514874095294, 4095463960152924812, 3160837442699125459, -2932651336735977174, -5531969342521509780, -4221522410617042834, 8228832472007233483, -8120722608765094609"
values_98,17,"{6788754403774352085, 6594951840897801864, 8972594444124029306, 2016406800314826548, -7130107720273507811, 2385292298754565204, 6607430562481124648, 5619883331079574036, -3763364664976247841, 3059411962648150484, -2208232845292828119, 6930414987928575252, -1784235619156082958, 3805080200362966445, -1218802413455841428, -5370735156497441330, -5921224477892073611"
values_29,6,"{-5245403544586830950, 9166176078261505077, 8260166285708648519, -7881851408730891786, -5691177018888734488, 5349924554448631374"
values_80,22,"{-2162438021448257280, -3045938277144957346, 494818999644457460, 3288451718261148221, -7571018049397845964, 918855089701954493, -1194925727450769930, -1742979880322215716, 5547091264325694263, -4677322728224047516, -7618669972106637415, 612285525720982732, 4408208328447326530, -973267060072393356, 1786611272232498085, -7769428368775382018, -8468834289157238961, 2814470236037736713, 9193245653796643567, 8794835656137698796, -8754796549360145481, 9143105471299222802"
values_73,23,"{6843814748023221023, 4624940077235475263, -486986241841154508, -3468455727221702895, -5278157036160196830, 7018023851079321485, -1883181375799550535, -7135298229077364354, 5748985775533140573, 1142699792211087155, 3545484517682679958, -798344665566125004, 662782241911093409, -6081681452009440521, 5439499163229433589, 6558483029391577258, -7744488822268161591, -6671530622291455928, 6990265790347913774, 6710921911817777742, -5943773018237223536, 4702062498551436126, 4932310558820252040"
