inputName,k,size,arr[size]
values_89,107,28,"{-1557705240989312041, -2854441818353030859, 7196918397792973293, -7469244309718268053, -1569908598559096977, 1182447337197253206, -7006693195457057986, 1001322564561718516, 3769421326842571456, 48170183688364167, 7949421049102361272, 6991362661704987745, -9198124122136366006, 9162203316182242091, 5039910857524891908, -5401573759486541634, 1984838257759051740, -4705488882303375384, 5706200051233443490, -7273909231104599831, 7108589213993708142, -8097721725366190356, 7411754462505196627, -5949154541439548851, 8180370965512148557, 7168492142080782165, 2139732174558889956, -7618464027425993927"
values_51,32,24,"{5682345094059011247, 3701141802687332576, 5065640736940200062, 7488961567775170762, 1213202991364582515, 4803347178966540283, 1243041198438342513, -2994456872084459109, 2609665454012628796, -1615843088962363735, -1849931293134095795, -8326492867694047594, -1929619887491578718, 6490637037855337175, 7343016990769203, 3446759491081367496, -7832509657539660756, -2044212034903140091, -8971429378331381004, 3124398779542832622, 8786011920606248013, -6050848641841353269, -8156254880033209759, 2633102281021961385"
values_14,143,26,"{-8753007472647047457, -474601840846980834, 3323348941902074710, -122991644047960288, 6650304781028881762, 2139662012670098268, 9082004487550948430, -7241047485569407062, 5568343066369099612, -2272627699929173442, 6024517422767743890, 7952345426807828701, 6343224237511830305, -1240513084132455401, 1472965973975929618, 4889659040458226171, -2102605359027047561, 8176867103224515710, 4519120838825201980, -10451064301021321, -1264458850270516852, -2263163402218237707, 5527063784466263733, -3939632863909071372, 7097537055265189125, -3167722096660380437"
values_28,101,7,"{-6579947069973898160, -3203167711451700861, 7188512655470198549, 2727794964192475642, 198076158475633238, -4490012672781284087, -8258114642268186901"
values_16,143,30,"{-9041119020841341837, -345676105599167505, 4779528666016812873, -4615594512993263160, 575236206338756879, -3849664533874051973, -5992207736012106157, 3788881229668182469, -5638518302862854375, 8915364206525314593, -1027854934703934814, 9195058799242966983, -4340713933962058081, -3019921892749625898, -8549518147169591014, -6431184020404279173, 1817366513610241100, 3377412511321058089, 6726083578142955802, 9110280065601816554, -6490872911409723100, 5727638688481768, -1293754941666021870, 805157428077884532, -5473675547074519262, 7624782209903184146, 6928627343715094941, 2292511219954873922, -781075589395821878, -6400698391694759813"
values_34,81,26,"{795129958318937484, -3103624061738772186, 3908044012947328859, -8688923494572414836, 1185690111852242333, -1307924077709512661, 7979892229893673566, -8014281253709248383, 5439550881671402858, 7585848389137612581, -7347013225866932169, -4391824645042164379, 7822460031756271348, -288462388755803863, -1171252765386968672, -8168280329947786491, 1144378099316687670, -1559029743682239027, -245133107475501302, -6663884266379461510, 7509326642958860706, 6184564072462492294, -8840669655047980425, 2199351487099014463, -6667262438451024371, 933898404473207935"
values_82,107,18,"{-598811001580265757, 5845422914518724677, 847266064794705399, -4214647985196850560, 1524409738059463210, 4412419939526642806, -222695737801815856, 4462760539847298190, -877200314405727620, -7850353353746497570, -8612370032187951288, 1416119349783191261, 8848429907204299388, -151227671457147527, 4119975621901385172, -6060548668231384761, -6401200272233774223, 7330350682991465180"
values_46,98,30,"{2385254746842364848, -2238121405472928131, 7404390015435910371, -3305082802245840585, 341291907344559560, -2634054989383863335, -7890053674704297041, -4112561579025138794, 8281966694234629490, 3177953874887920568, -2453832200279078148, 8270044545161651929, -2833479907578366241, 4870951926528630310, 2004562954821503068, -1438073178957340739, 7195280712032885130, 6280827863345845460, 5484866287745869128, 7243555553429230850, -6585003759583229731, -5239393157062583660, -6895247517990045746, 6659309509223681497, -8410603311522420469, 2777025397784091476, -3126313381816692934, 4665109552086370963, 2625004713103336182, 4992002466898805482"
values_27,101,3,"{-603591741640847410, 5105490298302395642, 572223077756468488"
values_20,101,16,"{-6440011297197521512, 1443983969615949227, 8091646147235608965, 595772084500535990, 5624108368280222675, -3414837125570615100, 8415125070472816567, 4051073343956123904, -4589677274158257066, -4267238428930321086, -386506629337719701, -4414708548156148535, -1261639121764989053, 1982670004348924466, 896611406733858874, 8706693121485431599"
values_9,254,28,"{-5838686549380511941, 8827549300874828752, -1732222224268712836, 8924601585533752656, -7942353500852203961, 1684421252695295540, 481379433538175900, -7850619601996717098, -2862783568446274586, 5447365320289229388, 4549494836703657819, 1701305975011684533, -5589743478604599538, 4431380874908217455, 2506462989281875873, -526396816663045791, -1623451508182243254, -3160536940918036570, -5150108335797895129, -3139209283702844453, -9087197515731790574, 5526808612158589976, -1605243906801687210, -7181384898068400298, -5910042767317312097, -8449328576709840737, 3310797784624976730, 8266164610843971767"
values_92,167,18,"{1710243276780527263, -7849016793107310529, -7823600412829477314, 4744178372083690799, -6393845464588140627, 8828455923688294377, 641726194520857512, 8662215416797285785, -7299902434944399728, 8109656891514399848, -1718855259331353224, -2096878162274088882, -6911989864408514429, 1034616363025083630, 4120067924037835333, 4692163474018188861, -8027086050394681946, -7787220156044371371"
values_3,254,14,"{-412251055950240727, -1930205456001623821, 5750204814454296967, 674105322661173582, 8771506592478785811, -5012430913252493451, -2408998077632675553, -4238499299325867056, -1905292609683016570, -5199447234751583970, -5083654248446136929, 9069838698794828431, -3501218099532050560, -8122359336791980937"
values_98,167,7,"{7965994910380251427, -6379352958545361556, -1957545748316784648, -4068031533692286156, 727747651612956945, -5982773524902447267, -7028342525345284490"
values_29,101,28,"{-2397825069717414713, 4524352905179431148, 241390403587812060, 4134062797658708833, -1264208035748496913, 7094506902317081979, 4640742118419918602, -3027067631306013630, -8791046467778734874, -7086411667549461512, 128350475176249091, 342030057566154086, 6724297354662706519, -7221977635472206104, -2542329808586301128, 3455646773580439775, -6355365132007408626, 3441676412842096222, 4787107018627636281, 5094433488376730263, -1391277030617456284, -7299916983530830778, 3064864218176402935, -1960901022531992187, 2932791362118924097, -8038833496591992873, 6068166227584657464, -186810571917157750"
values_80,107,16,"{6449058638624686183, 7608558615043779899, -563864282871284916, -6286591819871711260, -8242754006782027784, -751064276583786122, 7053706942892407537, 7464034052639966583, 1266336513340682841, -4929367465007861101, 1749592691299572123, -3078388590563318983, 4636993408204336919, 7394892783848055628, 3557856195110565168, 9081169657179506065"
values_73,143,14,"{-4885760344395202054, 1891603077504667077, 955892964987088708, -1718477417690431262, 5548535735008413459, -6502627890051069475, -172650213888528865, 8779021224895829576, -6875124658860159421, -5123348232996491921, -94019598515876487, -6200088440078167799, -3352112693338158185, -29607073373271383"
