inputName,nn,size,isign,data[size]
values_14,1,31,1,"{-7088282324057207930, 1168843599983134400, 9083979393004962497, 2566630489168877122, -8711373396109992315, 1047384793887385852, 8144017226904233616, -2501763674218203406, 2312435813438111719, 4042762660581228674, -6723363404251114145, -4525049343741059443, 7172283718073029773, -4384004124242401376, 7439920967000828020, 2153401412047827084, 1896887669143411225, 3392551074321281622, -5331118838946257921, 3659375301276058709, 6827141516797917859, -7009100945020193025, -7513183295560930805, -7270148379994295844, -1653145209991065437, 6871914300552018769, 4526542985747861263, 5385028355563504275, 3010572669958330628, -320752802462178913, 928837059973733231"
values_28,2,13,1,"{5400598786021302930, 1763558754242217908, -1154293556449861448, -1455404486193293003, -8996120112543926196, -7509599728541693149, 1674153120795556865, 695564174759420476, 7269495642557717912, 2289353237048571312, -8183612550671746134, -4528977039503722550, 7858948023131033711"
values_16,1,9,1,"{-7078481845542713771, 3737533343385604417, 5835958856009107954, -3210011460473540547, -6986916663228577640, -7728970062575287713, 3048216449870444676, 1120619579727588186, -4363088124133424001"
values_34,4,31,1,"{4875490158237374310, 4338019260855700022, -5350528240917272749, 8423031960083787964, -6817861867616851714, -2461120871789992979, 5264974803653732871, 4693060834862711980, 5470410989753263747, 4248272232585450454, 1615846297176960137, -8945601849562329495, 1266016190581691846, 31222725157222576, -5546889365654824715, 1723777479613596740, -4938965135747589961, -8192570184597951012, 7714792937232830804, -5178258894005449935, -2707512413121358965, 8068945904384069221, -2513741475153712271, -7386090505308706522, -8047207914021717233, 2898769978925055056, -5904877029263830640, 2937227931571274172, -569438695672653367, -8830424543420530785, -3101513025510030529"
values_82,3,3,1,"{8034506358942346860, 8475954758091429149, 9089112367774931804"
values_46,1,9,1,"{-7247630250585498720, -2824574737555361238, 1906790128966327421, -5209920915426503617, 8272139901681437070, -6278135197377571885, -8298155214116174463, 7144915835101856276, 3910275203026891111"
values_27,2,5,1,"{-8442337519397290840, -3502174757753024472, 3895310485606447336, -653528994514040448, -5285213248643618345"
values_20,2,15,1,"{-329567034788626734, 1141255818166154348, -8638615414281979675, -4349840501349498577, -4524295557370921644, 2091988489664197064, 6420403219196469193, -5911201524466065531, 756268814186667991, -5540298499910383393, -4978810917569696459, 7626639861762625323, -6802494669394256688, 4417956640064897466, -1394480749130412537"
values_9,3,27,1,"{7162268878101339208, 2612919313720072054, -5486248212040241902, 2946072690661846179, -6822642289273131053, 9177459917497374753, 3723373667964488124, 306259575725499657, -1001490460027439848, 4939309595536950788, 6317033649090744829, 2514757561733148414, 672492719439906164, 9146826364589970200, 1894833947047649584, 5538929063603014445, 6210586481174689621, 1755027813124795064, 6090418029931695585, -8109064748188910161, -2620189422890313794, 7233728044688594957, 4595738265997660667, 3895331533093947382, 2310606362227149113, 5162702095682281443, 1839767855939715094"
values_92,3,3,1,"{1196988577998497914, -8954691880921493954, -4646130698890414741"
values_3,3,19,1,"{-332645464728078365, 765520801109580166, 871492357957880392, -9043482320769105091, 604596638147513892, 1784262367410614543, 4951878435260751607, 1254107438833914290, 951407928788697504, 2579047977876428940, 21989617972375043, -2110803271516532534, 1171286701692778268, 3519289784646478870, 6811792912403639198, -8624405483018577466, 1725647596307830339, 3606143822329567145, 2455996647483464501"
values_98,3,13,1,"{8582789814745666218, 3097953803774699899, -6217696678798714976, -4981535578517439765, 6363550378214382959, 2895492578144113040, 7120082359593825388, -3028216977968303632, -2999739478511392822, 8926088654821712673, -8821237159498920779, 2742607753009606270, 4644627063107235749"
values_29,2,27,1,"{898051564024948785, 8252188053580545741, -6273313549484716008, 6461958477453341308, -2117534139895813668, 1224279465117745859, -4762371082092337471, -7535014676684527670, -6449136536576427607, -315568145703785219, -2717254129098766754, 4895874498923321266, -6862972682645801410, -1829459100214588134, 2254653000331559464, -2828914015381883549, 7340322247847640533, -1671749410166055699, -1838448545761151092, 8061063877188981697, -6745700265869078221, 7242852142213141954, -5097001943196385912, -1475799947027846259, -541021613071286438, 5212504420622213028, -3106327847036743708"
values_80,3,15,1,"{5006157562229287981, -2387255675187711195, -3820714589613229572, 228621766094934198, 8637927135370134026, -8134495894023945786, -2584829591237247402, 838305071225855700, 2624763406704210652, 4267033915012677262, 9128827906865871236, 373997331639120809, -5676807605999097416, 7554266785584381511, -2327332043118812052"
values_73,1,19,1,"{-5976223259857974259, 5589988010019451935, 2714773419828754383, 8007248281396742859, -4331353279843538072, -4846167254281142238, 277150860752440838, -4342673109989204503, -2022154717300558641, -6302029785773768246, 3609630527664338409, -7937022964974526191, -144123459951971953, 8054118222066432090, 8001330826380659855, 8670473601996957243, 1822909184897018057, -1260416821399891907, -500862528734707926"
